account_customer_id,account_id,customer_id,ownership_role,ownership_percent
3814,3534,1732,Primary,1.0
3815,3535,1733,Primary,1.0
3816,3536,1733,Primary,1.0
3817,3537,1733,Primary,1.0
3818,3538,1734,Primary,1.0
3819,3538,457,Joint,0.5
3820,3539,1735,Primary,1.0
3821,3539,4142,Joint,0.5
3822,3540,1735,Primary,1.0
3823,3541,1736,Primary,1.0
3824,3542,1736,Primary,1.0
3825,3543,1737,Primary,1.0
3826,3544,1737,Primary,1.0
3827,3545,1737,Primary,1.0
3828,3545,5027,Joint,0.5
3829,3546,1738,Primary,1.0
3830,3547,1739,Primary,1.0
3831,3548,1739,Primary,1.0
3832,3549,1740,Primary,1.0
3833,3550,1740,Primary,1.0
3834,3551,1740,Primary,1.0
3835,3552,1740,Primary,1.0
3836,3553,1741,Primary,1.0
3837,3554,1741,Primary,1.0
3838,3555,1741,Primary,1.0
3839,3556,1742,Primary,1.0
3840,3557,1742,Primary,1.0
3841,3558,1742,Primary,1.0
3842,3559,1743,Primary,1.0
3843,3560,1743,Primary,1.0
3844,3560,2012,Joint,0.5
3845,3561,1743,Primary,1.0
3846,3562,1744,Primary,1.0
3847,3563,1745,Primary,1.0
3848,3564,1746,Primary,1.0
3849,3565,1747,Primary,1.0
3850,3566,1747,Primary,1.0
3851,3567,1748,Primary,1.0
3852,3567,4582,Joint,0.5
3853,3568,1748,Primary,1.0
3854,3568,3,Joint,0.5
3855,3569,1748,Primary,1.0
3856,3570,1748,Primary,1.0
3857,3571,1749,Primary,1.0
3858,3572,1750,Primary,1.0
3859,3573,1750,Primary,1.0
3860,3574,1750,Primary,1.0
3861,3575,1750,Primary,1.0
3862,3576,1751,Primary,1.0
3863,3577,1752,Primary,1.0
3864,3577,464,Joint,0.5
3865,3578,1753,Primary,1.0
3866,3579,1753,Primary,1.0
3867,3580,1753,Primary,1.0
3868,3581,1753,Primary,1.0
3869,3582,1754,Primary,1.0
3870,3583,1754,Primary,1.0
3871,3583,6399,Joint,0.5
3872,3584,1755,Primary,1.0
3873,3585,1755,Primary,1.0
3874,3586,1755,Primary,1.0
3875,3587,1756,Primary,1.0
3876,3588,1757,Primary,1.0
3877,3589,1757,Primary,1.0
3878,3590,1758,Primary,1.0
3879,3590,3645,Joint,0.5
3880,3591,1758,Primary,1.0
3881,3592,1759,Primary,1.0
3882,3593,1760,Primary,1.0
3883,3594,1760,Primary,1.0
3884,3595,1761,Primary,1.0
3885,3596,1761,Primary,1.0
3886,3597,1762,Primary,1.0
3887,3598,1762,Primary,1.0
3888,3599,1762,Primary,1.0
3889,3600,1762,Primary,1.0
3890,3601,1763,Primary,1.0
3891,3602,1763,Primary,1.0
3892,3603,1763,Primary,1.0
3893,3604,1763,Primary,1.0
3894,3605,1764,Primary,1.0
3895,3606,1764,Primary,1.0
3896,3607,1764,Primary,1.0
3897,3608,1765,Primary,1.0
3898,3609,1765,Primary,1.0
3899,3610,1766,Primary,1.0
3900,3611,1767,Primary,1.0
3901,3612,1767,Primary,1.0
3902,3612,4258,Joint,0.5
3903,3613,1767,Primary,1.0
3904,3614,1768,Primary,1.0
3905,3615,1769,Primary,1.0
3906,3616,1769,Primary,1.0
3907,3617,1770,Primary,1.0
3908,3618,1770,Primary,1.0
3909,3619,1771,Primary,1.0
3910,3620,1771,Primary,1.0
3911,3621,1772,Primary,1.0
3912,3622,1772,Primary,1.0
3913,3622,2428,Joint,0.5
3914,3623,1773,Primary,1.0
3915,3624,1773,Primary,1.0
3916,3625,1774,Primary,1.0
3917,3626,1774,Primary,1.0
3918,3627,1775,Primary,1.0
3919,3628,1776,Primary,1.0
3920,3628,1797,Joint,0.5
3921,3629,1777,Primary,1.0
3922,3630,1777,Primary,1.0
3923,3631,1777,Primary,1.0
3924,3632,1778,Primary,1.0
3925,3633,1778,Primary,1.0
3926,3634,1779,Primary,1.0
3927,3635,1779,Primary,1.0
3928,3636,1780,Primary,1.0
3929,3637,1780,Primary,1.0
3930,3637,3043,Joint,0.5
3931,3638,1781,Primary,1.0
3932,3639,1781,Primary,1.0
3933,3640,1781,Primary,1.0
3934,3641,1782,Primary,1.0
3935,3642,1783,Primary,1.0
3936,3643,1783,Primary,1.0
3937,3644,1783,Primary,1.0
3938,3644,2160,Joint,0.5
3939,3645,1784,Primary,1.0
3940,3646,1784,Primary,1.0
3941,3647,1784,Primary,1.0
3942,3648,1785,Primary,1.0
3943,3649,1785,Primary,1.0
3944,3649,4924,Joint,0.5
3945,3650,1786,Primary,1.0
3946,3651,1787,Primary,1.0
3947,3652,1787,Primary,1.0
3948,3652,4441,Joint,0.5
3949,3653,1787,Primary,1.0
3950,3654,1788,Primary,1.0
3951,3655,1788,Primary,1.0
3952,3656,1789,Primary,1.0
3953,3657,1789,Primary,1.0
3954,3658,1789,Primary,1.0
3955,3659,1790,Primary,1.0
3956,3660,1790,Primary,1.0
3957,3661,1791,Primary,1.0
3958,3662,1792,Primary,1.0
3959,3663,1792,Primary,1.0
3960,3664,1793,Primary,1.0
3961,3665,1794,Primary,1.0
3962,3666,1795,Primary,1.0
3963,3667,1795,Primary,1.0
3964,3668,1795,Primary,1.0
3965,3669,1796,Primary,1.0
3966,3670,1796,Primary,1.0
3967,3671,1796,Primary,1.0
3968,3672,1796,Primary,1.0
3969,3673,1797,Primary,1.0
3970,3674,1797,Primary,1.0
3971,3675,1797,Primary,1.0
3972,3676,1798,Primary,1.0
3973,3677,1798,Primary,1.0
3974,3678,1798,Primary,1.0
3975,3679,1799,Primary,1.0
3976,3680,1799,Primary,1.0
3977,3681,1800,Primary,1.0
3978,3682,1800,Primary,1.0
3979,3683,1800,Primary,1.0
3980,3684,1801,Primary,1.0
3981,3685,1802,Primary,1.0
3982,3686,1802,Primary,1.0
3983,3687,1802,Primary,1.0
3984,3688,1803,Primary,1.0
3985,3689,1804,Primary,1.0
3986,3690,1804,Primary,1.0
3987,3691,1804,Primary,1.0
3988,3691,6555,Joint,0.5
3989,3692,1805,Primary,1.0
3990,3693,1805,Primary,1.0
3991,3694,1805,Primary,1.0
3992,3695,1806,Primary,1.0
3993,3696,1806,Primary,1.0
3994,3697,1807,Primary,1.0
3995,3698,1807,Primary,1.0
3996,3699,1808,Primary,1.0
3997,3699,5656,Joint,0.5
3998,3700,1808,Primary,1.0
3999,3701,1809,Primary,1.0
4000,3702,1810,Primary,1.0
4001,3703,1810,Primary,1.0
4002,3704,1810,Primary,1.0
4003,3705,1811,Primary,1.0
4004,3706,1812,Primary,1.0
4005,3707,1812,Primary,1.0
4006,3708,1812,Primary,1.0
4007,3709,1813,Primary,1.0
4008,3710,1813,Primary,1.0
4009,3711,1814,Primary,1.0
4010,3712,1814,Primary,1.0
4011,3713,1815,Primary,1.0
4012,3714,1815,Primary,1.0
4013,3714,4892,Joint,0.5
4014,3715,1816,Primary,1.0
4015,3716,1816,Primary,1.0
4016,3717,1817,Primary,1.0
4017,3717,5777,Joint,0.5
4018,3718,1817,Primary,1.0
4019,3719,1817,Primary,1.0
4020,3720,1817,Primary,1.0
4021,3721,1818,Primary,1.0
4022,3722,1818,Primary,1.0
4023,3723,1818,Primary,1.0
4024,3724,1819,Primary,1.0
4025,3725,1819,Primary,1.0
4026,3726,1820,Primary,1.0
4027,3727,1821,Primary,1.0
4028,3728,1821,Primary,1.0
4029,3729,1822,Primary,1.0
4030,3729,3598,Joint,0.5
4031,3730,1822,Primary,1.0
4032,3730,5581,Joint,0.5
4033,3731,1823,Primary,1.0
4034,3732,1823,Primary,1.0
4035,3733,1823,Primary,1.0
4036,3734,1824,Primary,1.0
4037,3735,1824,Primary,1.0
4038,3736,1825,Primary,1.0
4039,3737,1825,Primary,1.0
4040,3737,6228,Joint,0.5
4041,3738,1826,Primary,1.0
4042,3739,1826,Primary,1.0
4043,3740,1827,Primary,1.0
4044,3741,1827,Primary,1.0
4045,3741,1806,Joint,0.5
4046,3742,1827,Primary,1.0
4047,3743,1827,Primary,1.0
4048,3743,5144,Joint,0.5
4049,3744,1828,Primary,1.0
4050,3745,1829,Primary,1.0
4051,3746,1829,Primary,1.0
4052,3747,1829,Primary,1.0
4053,3748,1830,Primary,1.0
4054,3749,1831,Primary,1.0
4055,3750,1831,Primary,1.0
4056,3751,1832,Primary,1.0
4057,3752,1832,Primary,1.0
4058,3753,1833,Primary,1.0
4059,3754,1833,Primary,1.0
4060,3755,1834,Primary,1.0
4061,3756,1834,Primary,1.0
4062,3757,1835,Primary,1.0
4063,3758,1835,Primary,1.0
4064,3759,1835,Primary,1.0
4065,3760,1836,Primary,1.0
4066,3761,1836,Primary,1.0
4067,3762,1836,Primary,1.0
4068,3763,1837,Primary,1.0
4069,3764,1837,Primary,1.0
4070,3765,1838,Primary,1.0
4071,3766,1838,Primary,1.0
4072,3766,1541,Joint,0.5
4073,3767,1838,Primary,1.0
4074,3768,1839,Primary,1.0
4075,3768,4382,Joint,0.5
4076,3769,1840,Primary,1.0
4077,3770,1840,Primary,1.0
4078,3771,1840,Primary,1.0
4079,3772,1841,Primary,1.0
4080,3773,1842,Primary,1.0
4081,3774,1842,Primary,1.0
4082,3775,1843,Primary,1.0
4083,3775,5569,Joint,0.5
4084,3776,1843,Primary,1.0
4085,3777,1844,Primary,1.0
4086,3778,1844,Primary,1.0
4087,3779,1844,Primary,1.0
4088,3779,2539,Joint,0.5
4089,3780,1844,Primary,1.0
4090,3780,6470,Joint,0.5
4091,3781,1845,Primary,1.0
4092,3782,1846,Primary,1.0
4093,3783,1847,Primary,1.0
4094,3784,1847,Primary,1.0
4095,3785,1848,Primary,1.0
4096,3786,1848,Primary,1.0
4097,3787,1849,Primary,1.0
4098,3788,1849,Primary,1.0
4099,3789,1850,Primary,1.0
4100,3790,1851,Primary,1.0
4101,3791,1852,Primary,1.0
4102,3792,1852,Primary,1.0
4103,3793,1853,Primary,1.0
4104,3794,1853,Primary,1.0
4105,3795,1853,Primary,1.0
4106,3795,3790,Joint,0.5
4107,3796,1853,Primary,1.0
4108,3797,1854,Primary,1.0
4109,3798,1854,Primary,1.0
4110,3799,1854,Primary,1.0
4111,3799,6132,Joint,0.5
4112,3800,1855,Primary,1.0
4113,3800,4065,Joint,0.5
4114,3801,1855,Primary,1.0
4115,3802,1856,Primary,1.0
4116,3803,1856,Primary,1.0
4117,3804,1857,Primary,1.0
4118,3805,1857,Primary,1.0
4119,3806,1857,Primary,1.0
4120,3807,1858,Primary,1.0
4121,3808,1859,Primary,1.0
4122,3809,1859,Primary,1.0
4123,3810,1860,Primary,1.0
4124,3811,1860,Primary,1.0
4125,3812,1861,Primary,1.0
4126,3813,1861,Primary,1.0
4127,3814,1861,Primary,1.0
4128,3815,1862,Primary,1.0
4129,3816,1862,Primary,1.0
4130,3817,1863,Primary,1.0
4131,3818,1864,Primary,1.0
4132,3819,1865,Primary,1.0
4133,3820,1866,Primary,1.0
4134,3821,1866,Primary,1.0
4135,3822,1866,Primary,1.0
4136,3823,1866,Primary,1.0
4137,3824,1867,Primary,1.0
4138,3825,1867,Primary,1.0
4139,3826,1867,Primary,1.0
4140,3827,1868,Primary,1.0
4141,3828,1868,Primary,1.0
4142,3829,1868,Primary,1.0
4143,3830,1869,Primary,1.0
4144,3831,1869,Primary,1.0
4145,3832,1870,Primary,1.0
4146,3833,1870,Primary,1.0
4147,3834,1871,Primary,1.0
4148,3835,1871,Primary,1.0
4149,3836,1871,Primary,1.0
4150,3837,1872,Primary,1.0
4151,3838,1872,Primary,1.0
4152,3839,1873,Primary,1.0
4153,3840,1873,Primary,1.0
4154,3841,1874,Primary,1.0
4155,3842,1875,Primary,1.0
4156,3843,1875,Primary,1.0
4157,3844,1876,Primary,1.0
4158,3845,1876,Primary,1.0
4159,3846,1877,Primary,1.0
4160,3847,1877,Primary,1.0
4161,3848,1878,Primary,1.0
4162,3849,1878,Primary,1.0
4163,3850,1878,Primary,1.0
4164,3851,1879,Primary,1.0
4165,3852,1879,Primary,1.0
4166,3852,5956,Joint,0.5
4167,3853,1880,Primary,1.0
4168,3853,2341,Joint,0.5
4169,3854,1881,Primary,1.0
4170,3855,1882,Primary,1.0
4171,3856,1883,Primary,1.0
4172,3857,1883,Primary,1.0
4173,3858,1883,Primary,1.0
4174,3859,1883,Primary,1.0
4175,3860,1884,Primary,1.0
4176,3861,1884,Primary,1.0
4177,3862,1884,Primary,1.0
4178,3863,1884,Primary,1.0
4179,3864,1885,Primary,1.0
4180,3865,1885,Primary,1.0
4181,3866,1885,Primary,1.0
4182,3867,1885,Primary,1.0
4183,3868,1886,Primary,1.0
4184,3869,1886,Primary,1.0
4185,3870,1887,Primary,1.0
4186,3870,3379,Joint,0.5
4187,3871,1887,Primary,1.0
4188,3872,1888,Primary,1.0
4189,3873,1888,Primary,1.0
4190,3874,1889,Primary,1.0
4191,3875,1889,Primary,1.0
4192,3876,1889,Primary,1.0
4193,3877,1890,Primary,1.0
4194,3878,1890,Primary,1.0
4195,3879,1891,Primary,1.0
4196,3880,1892,Primary,1.0
4197,3880,1535,Joint,0.5
4198,3881,1893,Primary,1.0
4199,3882,1894,Primary,1.0
4200,3883,1894,Primary,1.0
4201,3884,1895,Primary,1.0
4202,3885,1895,Primary,1.0
4203,3886,1895,Primary,1.0
4204,3887,1896,Primary,1.0
4205,3887,3483,Joint,0.5
4206,3888,1896,Primary,1.0
4207,3889,1896,Primary,1.0
4208,3890,1897,Primary,1.0
4209,3891,1897,Primary,1.0
4210,3892,1898,Primary,1.0
4211,3893,1899,Primary,1.0
4212,3894,1899,Primary,1.0
4213,3895,1900,Primary,1.0
4214,3895,953,Joint,0.5
4215,3896,1900,Primary,1.0
4216,3897,1901,Primary,1.0
4217,3898,1901,Primary,1.0
4218,3899,1901,Primary,1.0
4219,3900,1902,Primary,1.0
4220,3901,1902,Primary,1.0
4221,3902,1902,Primary,1.0
4222,3903,1903,Primary,1.0
4223,3904,1904,Primary,1.0
4224,3904,5512,Joint,0.5
4225,3905,1905,Primary,1.0
4226,3906,1906,Primary,1.0
4227,3907,1907,Primary,1.0
4228,3908,1907,Primary,1.0
4229,3909,1908,Primary,1.0
4230,3910,1909,Primary,1.0
4231,3911,1909,Primary,1.0
4232,3912,1910,Primary,1.0
4233,3913,1910,Primary,1.0
4234,3914,1910,Primary,1.0
4235,3915,1911,Primary,1.0
4236,3916,1912,Primary,1.0
4237,3917,1912,Primary,1.0
4238,3918,1912,Primary,1.0
4239,3919,1913,Primary,1.0
4240,3920,1913,Primary,1.0
4241,3921,1913,Primary,1.0
4242,3922,1914,Primary,1.0
4243,3923,1914,Primary,1.0
4244,3924,1915,Primary,1.0
4245,3925,1915,Primary,1.0
4246,3926,1915,Primary,1.0
4247,3927,1915,Primary,1.0
4248,3928,1916,Primary,1.0
4249,3929,1917,Primary,1.0
4250,3930,1917,Primary,1.0
4251,3930,5030,Joint,0.5
4252,3931,1918,Primary,1.0
4253,3932,1919,Primary,1.0
4254,3933,1919,Primary,1.0
4255,3934,1919,Primary,1.0
4256,3935,1920,Primary,1.0
4257,3936,1921,Primary,1.0
4258,3937,1921,Primary,1.0
4259,3938,1922,Primary,1.0
4260,3939,1922,Primary,1.0
4261,3940,1923,Primary,1.0
4262,3941,1923,Primary,1.0
4263,3942,1923,Primary,1.0
4264,3943,1923,Primary,1.0
4265,3944,1924,Primary,1.0
4266,3945,1925,Primary,1.0
4267,3946,1925,Primary,1.0
4268,3947,1926,Primary,1.0
4269,3948,1927,Primary,1.0
4270,3949,1927,Primary,1.0
4271,3950,1928,Primary,1.0
4272,3951,1929,Primary,1.0
4273,3952,1929,Primary,1.0
4274,3953,1930,Primary,1.0
4275,3954,1930,Primary,1.0
4276,3955,1931,Primary,1.0
4277,3956,1932,Primary,1.0
4278,3957,1933,Primary,1.0
4279,3958,1933,Primary,1.0
4280,3959,1933,Primary,1.0
4281,3959,1165,Joint,0.5
4282,3960,1934,Primary,1.0
4283,3961,1934,Primary,1.0
4284,3962,1935,Primary,1.0
4285,3963,1935,Primary,1.0
4286,3964,1936,Primary,1.0
4287,3964,3027,Joint,0.5
4288,3965,1936,Primary,1.0
4289,3966,1937,Primary,1.0
4290,3967,1937,Primary,1.0
4291,3968,1938,Primary,1.0
4292,3969,1938,Primary,1.0
4293,3970,1939,Primary,1.0
4294,3971,1940,Primary,1.0
4295,3972,1940,Primary,1.0
4296,3973,1941,Primary,1.0
4297,3974,1942,Primary,1.0
4298,3975,1943,Primary,1.0
4299,3976,1943,Primary,1.0
4300,3977,1944,Primary,1.0
4301,3978,1944,Primary,1.0
4302,3979,1944,Primary,1.0
4303,3980,1945,Primary,1.0
4304,3981,1946,Primary,1.0
4305,3982,1946,Primary,1.0
4306,3983,1946,Primary,1.0
4307,3983,5867,Joint,0.5
4308,3984,1946,Primary,1.0
4309,3985,1947,Primary,1.0
4310,3986,1947,Primary,1.0
4311,3987,1948,Primary,1.0
4312,3988,1949,Primary,1.0
4313,3989,1949,Primary,1.0
4314,3990,1950,Primary,1.0
4315,3991,1951,Primary,1.0
4316,3992,1952,Primary,1.0
4317,3993,1952,Primary,1.0
4318,3994,1952,Primary,1.0
4319,3995,1952,Primary,1.0
4320,3996,1953,Primary,1.0
4321,3997,1953,Primary,1.0
4322,3998,1954,Primary,1.0
4323,3999,1954,Primary,1.0
4324,3999,4341,Joint,0.5
4325,4000,1954,Primary,1.0
4326,4001,1955,Primary,1.0
4327,4002,1956,Primary,1.0
4328,4002,4862,Joint,0.5
4329,4003,1956,Primary,1.0
4330,4004,1956,Primary,1.0
4331,4005,1957,Primary,1.0
4332,4006,1958,Primary,1.0
4333,4007,1959,Primary,1.0
4334,4007,3522,Joint,0.5
4335,4008,1960,Primary,1.0
4336,4009,1960,Primary,1.0
4337,4010,1961,Primary,1.0
4338,4011,1961,Primary,1.0
4339,4012,1961,Primary,1.0
4340,4013,1962,Primary,1.0
4341,4014,1962,Primary,1.0
4342,4015,1963,Primary,1.0
4343,4016,1963,Primary,1.0
4344,4017,1964,Primary,1.0
4345,4018,1964,Primary,1.0
4346,4019,1964,Primary,1.0
4347,4020,1965,Primary,1.0
4348,4021,1965,Primary,1.0
4349,4022,1965,Primary,1.0
4350,4023,1965,Primary,1.0
4351,4024,1966,Primary,1.0
4352,4025,1966,Primary,1.0
4353,4025,3973,Joint,0.5
4354,4026,1967,Primary,1.0
4355,4027,1967,Primary,1.0
4356,4028,1968,Primary,1.0
4357,4029,1968,Primary,1.0
4358,4030,1968,Primary,1.0
4359,4031,1969,Primary,1.0
4360,4031,5962,Joint,0.5
4361,4032,1970,Primary,1.0
4362,4033,1970,Primary,1.0
4363,4034,1971,Primary,1.0
4364,4035,1971,Primary,1.0
4365,4036,1972,Primary,1.0
4366,4037,1973,Primary,1.0
4367,4038,1973,Primary,1.0
4368,4039,1974,Primary,1.0
4369,4040,1974,Primary,1.0
4370,4041,1975,Primary,1.0
4371,4042,1975,Primary,1.0
4372,4043,1975,Primary,1.0
4373,4044,1975,Primary,1.0
4374,4045,1976,Primary,1.0
4375,4046,1976,Primary,1.0
4376,4047,1976,Primary,1.0
4377,4048,1977,Primary,1.0
4378,4049,1977,Primary,1.0
4379,4050,1978,Primary,1.0
4380,4050,6926,Joint,0.5
4381,4051,1978,Primary,1.0
4382,4052,1979,Primary,1.0
4383,4053,1979,Primary,1.0
4384,4054,1980,Primary,1.0
4385,4055,1980,Primary,1.0
4386,4056,1980,Primary,1.0
4387,4057,1981,Primary,1.0
4388,4058,1982,Primary,1.0
4389,4059,1982,Primary,1.0
4390,4060,1983,Primary,1.0
4391,4061,1983,Primary,1.0
4392,4062,1984,Primary,1.0
4393,4063,1984,Primary,1.0
4394,4064,1984,Primary,1.0
4395,4065,1985,Primary,1.0
4396,4066,1986,Primary,1.0
4397,4067,1987,Primary,1.0
4398,4067,1341,Joint,0.5
4399,4068,1987,Primary,1.0
4400,4069,1987,Primary,1.0
4401,4070,1987,Primary,1.0
4402,4070,4375,Joint,0.5
4403,4071,1988,Primary,1.0
4404,4072,1988,Primary,1.0
4405,4073,1989,Primary,1.0
4406,4074,1989,Primary,1.0
4407,4075,1989,Primary,1.0
4408,4076,1989,Primary,1.0
4409,4077,1990,Primary,1.0
4410,4077,2863,Joint,0.5
4411,4078,1991,Primary,1.0
4412,4079,1991,Primary,1.0
4413,4080,1992,Primary,1.0
4414,4081,1992,Primary,1.0
4415,4082,1992,Primary,1.0
4416,4083,1992,Primary,1.0
4417,4084,1993,Primary,1.0
4418,4085,1994,Primary,1.0
4419,4086,1994,Primary,1.0
4420,4087,1994,Primary,1.0
4421,4088,1995,Primary,1.0
4422,4089,1996,Primary,1.0
4423,4090,1996,Primary,1.0
4424,4091,1997,Primary,1.0
4425,4092,1998,Primary,1.0
4426,4093,1998,Primary,1.0
4427,4094,1999,Primary,1.0
4428,4095,1999,Primary,1.0
4429,4096,2000,Primary,1.0
4430,4097,2000,Primary,1.0
4431,4098,2000,Primary,1.0
4432,4099,2001,Primary,1.0
4433,4100,2001,Primary,1.0
4434,4101,2002,Primary,1.0
4435,4102,2002,Primary,1.0
4436,4103,2003,Primary,1.0
4437,4104,2003,Primary,1.0
4438,4105,2003,Primary,1.0
4439,4105,4503,Joint,0.5
4440,4106,2004,Primary,1.0
4441,4107,2004,Primary,1.0
4442,4108,2005,Primary,1.0
4443,4109,2006,Primary,1.0
4444,4110,2006,Primary,1.0
4445,4110,6452,Joint,0.5
4446,4111,2006,Primary,1.0
4447,4112,2007,Primary,1.0
4448,4113,2008,Primary,1.0
4449,4114,2008,Primary,1.0
4450,4115,2008,Primary,1.0
4451,4115,786,Joint,0.5
4452,4116,2009,Primary,1.0
4453,4117,2009,Primary,1.0
4454,4118,2010,Primary,1.0
4455,4118,230,Joint,0.5
4456,4119,2011,Primary,1.0
4457,4119,689,Joint,0.5
4458,4120,2012,Primary,1.0
4459,4121,2012,Primary,1.0
4460,4122,2013,Primary,1.0
4461,4123,2014,Primary,1.0
4462,4124,2014,Primary,1.0
4463,4125,2015,Primary,1.0
4464,4126,2015,Primary,1.0
4465,4127,2015,Primary,1.0
4466,4128,2016,Primary,1.0
4467,4129,2016,Primary,1.0
4468,4130,2017,Primary,1.0
4469,4131,2017,Primary,1.0
4470,4132,2018,Primary,1.0
4471,4133,2018,Primary,1.0
4472,4134,2018,Primary,1.0
4473,4135,2019,Primary,1.0
4474,4136,2019,Primary,1.0
4475,4137,2020,Primary,1.0
4476,4138,2021,Primary,1.0
4477,4139,2021,Primary,1.0
4478,4140,2022,Primary,1.0
4479,4140,3159,Joint,0.5
4480,4141,2023,Primary,1.0
4481,4141,1822,Joint,0.5
4482,4142,2024,Primary,1.0
4483,4143,2024,Primary,1.0
4484,4144,2024,Primary,1.0
4485,4145,2025,Primary,1.0
4486,4146,2025,Primary,1.0
4487,4147,2026,Primary,1.0
4488,4148,2026,Primary,1.0
4489,4149,2026,Primary,1.0
4490,4150,2027,Primary,1.0
4491,4151,2028,Primary,1.0
4492,4152,2028,Primary,1.0
4493,4153,2029,Primary,1.0
4494,4154,2030,Primary,1.0
4495,4155,2031,Primary,1.0
4496,4156,2032,Primary,1.0
4497,4157,2032,Primary,1.0
4498,4157,2939,Joint,0.5
4499,4158,2032,Primary,1.0
4500,4159,2033,Primary,1.0
4501,4160,2034,Primary,1.0
4502,4161,2035,Primary,1.0
4503,4161,6258,Joint,0.5
4504,4162,2035,Primary,1.0
4505,4163,2035,Primary,1.0
4506,4164,2036,Primary,1.0
4507,4165,2036,Primary,1.0
4508,4165,188,Joint,0.5
4509,4166,2037,Primary,1.0
4510,4167,2037,Primary,1.0
4511,4168,2037,Primary,1.0
4512,4169,2038,Primary,1.0
4513,4170,2038,Primary,1.0
4514,4171,2038,Primary,1.0
4515,4172,2039,Primary,1.0
4516,4173,2039,Primary,1.0
4517,4174,2040,Primary,1.0
4518,4175,2041,Primary,1.0
4519,4176,2042,Primary,1.0
4520,4177,2042,Primary,1.0
4521,4178,2043,Primary,1.0
4522,4179,2044,Primary,1.0
4523,4180,2045,Primary,1.0
4524,4181,2045,Primary,1.0
4525,4182,2045,Primary,1.0
4526,4183,2045,Primary,1.0
4527,4184,2046,Primary,1.0
4528,4185,2046,Primary,1.0
4529,4186,2046,Primary,1.0
4530,4187,2047,Primary,1.0
4531,4188,2048,Primary,1.0
4532,4189,2048,Primary,1.0
4533,4190,2049,Primary,1.0
4534,4190,682,Joint,0.5
4535,4191,2049,Primary,1.0
4536,4192,2050,Primary,1.0
4537,4193,2050,Primary,1.0
4538,4194,2050,Primary,1.0
4539,4195,2051,Primary,1.0
4540,4196,2051,Primary,1.0
4541,4197,2051,Primary,1.0
4542,4198,2052,Primary,1.0
4543,4199,2053,Primary,1.0
4544,4200,2054,Primary,1.0
4545,4201,2054,Primary,1.0
4546,4202,2054,Primary,1.0
4547,4203,2055,Primary,1.0
4548,4204,2055,Primary,1.0
4549,4205,2055,Primary,1.0
4550,4206,2056,Primary,1.0
4551,4207,2056,Primary,1.0
4552,4208,2057,Primary,1.0
4553,4209,2057,Primary,1.0
4554,4210,2057,Primary,1.0
4555,4211,2058,Primary,1.0
4556,4212,2058,Primary,1.0
4557,4213,2058,Primary,1.0
4558,4214,2059,Primary,1.0
4559,4215,2060,Primary,1.0
4560,4216,2061,Primary,1.0
4561,4217,2061,Primary,1.0
4562,4218,2061,Primary,1.0
4563,4219,2061,Primary,1.0
4564,4220,2062,Primary,1.0
4565,4221,2063,Primary,1.0
4566,4222,2063,Primary,1.0
4567,4223,2064,Primary,1.0
4568,4224,2065,Primary,1.0
4569,4225,2065,Primary,1.0
4570,4226,2066,Primary,1.0
4571,4227,2066,Primary,1.0
4572,4228,2067,Primary,1.0
4573,4229,2067,Primary,1.0
4574,4230,2068,Primary,1.0
4575,4231,2068,Primary,1.0
4576,4232,2069,Primary,1.0
4577,4233,2069,Primary,1.0
4578,4234,2070,Primary,1.0
4579,4235,2070,Primary,1.0
4580,4236,2071,Primary,1.0
4581,4237,2072,Primary,1.0
4582,4238,2072,Primary,1.0
4583,4239,2073,Primary,1.0
4584,4240,2074,Primary,1.0
4585,4241,2074,Primary,1.0
4586,4242,2074,Primary,1.0
4587,4243,2075,Primary,1.0
4588,4244,2076,Primary,1.0
4589,4245,2076,Primary,1.0
4590,4246,2077,Primary,1.0
4591,4247,2078,Primary,1.0
4592,4248,2078,Primary,1.0
4593,4249,2079,Primary,1.0
4594,4250,2079,Primary,1.0
4595,4251,2079,Primary,1.0
4596,4252,2080,Primary,1.0
4597,4253,2080,Primary,1.0
4598,4254,2081,Primary,1.0
4599,4255,2082,Primary,1.0
4600,4255,1168,Joint,0.5
4601,4256,2083,Primary,1.0
4602,4257,2084,Primary,1.0
4603,4257,193,Joint,0.5
4604,4258,2084,Primary,1.0
4605,4259,2085,Primary,1.0
4606,4260,2086,Primary,1.0
4607,4261,2086,Primary,1.0
4608,4262,2086,Primary,1.0
4609,4263,2086,Primary,1.0
4610,4264,2087,Primary,1.0
4611,4265,2088,Primary,1.0
4612,4266,2089,Primary,1.0
4613,4267,2089,Primary,1.0
4614,4268,2090,Primary,1.0
4615,4269,2090,Primary,1.0
4616,4270,2091,Primary,1.0
4617,4271,2091,Primary,1.0
4618,4272,2092,Primary,1.0
4619,4273,2092,Primary,1.0
4620,4274,2092,Primary,1.0
4621,4275,2093,Primary,1.0
4622,4275,3150,Joint,0.5
4623,4276,2093,Primary,1.0
4624,4277,2093,Primary,1.0
4625,4278,2094,Primary,1.0
4626,4279,2094,Primary,1.0
4627,4280,2094,Primary,1.0
4628,4281,2095,Primary,1.0
4629,4281,2107,Joint,0.5
4630,4282,2095,Primary,1.0
4631,4283,2095,Primary,1.0
4632,4284,2096,Primary,1.0
4633,4284,794,Joint,0.5
4634,4285,2096,Primary,1.0
4635,4286,2097,Primary,1.0
