loan_id,account_id,customer_id,institution_id,branch_id,product_id,origination_date,close_date,original_principal,annual_interest_rate,term_months,scheduled_monthly_payment,loan_status
1626,13658,6646,5,193,12,2022-11-27,,65000.0,0.0973,48,1640.25,Current
1627,13662,6647,3,103,12,2025-09-27,,350000.0,0.1018,48,8907.96,Charged Off
1628,13680,6658,5,193,10,2021-10-08,,25000.0,0.058,300,157.98,Current
1629,13696,6667,2,71,13,2021-09-04,,350000.0,0.0867,48,8654.32,Current
1630,13703,6670,4,135,11,2025-08-29,,350000.0,0.0492,300,2030.59,Current
1631,13704,6670,1,25,13,2025-05-24,,350000.0,0.0878,48,8673.66,Current
1632,13713,6674,1,20,12,2024-07-15,,65000.0,0.0943,48,1630.75,Current
1633,13715,6675,6,220,12,2025-11-21,,150000.0,0.0923,84,2430.67,Delinquent 60
1634,13729,6683,1,32,12,2020-05-08,,25000.0,0.0948,60,524.78,Current
1635,13749,6694,1,9,12,2023-10-01,,550000.0,0.0958,48,13838.97,Current
1636,13753,6695,2,90,10,2023-06-30,,65000.0,0.0496,300,378.5,Current
1637,13770,6705,4,146,12,2025-03-07,,35000.0,0.0979,60,740.09,Current
1638,13771,6705,6,214,10,2025-03-07,,25000.0,0.0542,300,152.31,Current
1639,13774,6708,3,113,12,2022-01-22,,25000.0,0.1119,120,347.03,Current
1640,13779,6710,5,196,10,2023-11-26,,15000.0,0.0571,300,94.0,Current
1641,13788,6715,2,53,12,2022-10-25,,350000.0,0.1019,48,8908.83,Current
1642,13797,6717,2,80,11,2024-07-06,,15000.0,0.0485,300,86.36,Current
1643,13809,6726,1,21,10,2021-09-01,,25000.0,0.0602,300,161.34,Current
1644,13813,6729,1,7,12,2025-06-25,,350000.0,0.097,84,5756.78,Charged Off
1645,13828,6736,1,27,12,2025-10-30,,25000.0,0.1007,60,531.99,Current
1646,13838,6743,2,86,12,2025-01-02,,350000.0,0.0962,84,5741.65,Delinquent 30
1647,13845,6745,3,129,13,2025-11-24,,550000.0,0.0714,36,17018.89,Current
1648,13858,6751,1,15,10,2025-06-01,,15000.0,0.061,300,97.54,Current
1649,13873,6760,4,148,13,2023-08-26,,65000.0,0.0764,36,2026.18,Current
1650,13878,6763,2,48,10,2024-04-08,,350000.0,0.0525,300,2097.09,Delinquent 60
1651,13884,6766,1,6,12,2024-06-04,,350000.0,0.1036,60,7498.13,Current
1652,13898,6776,5,191,11,2025-10-27,,550000.0,0.0665,300,3766.47,Current
1653,13907,6779,4,163,13,2025-05-31,,65000.0,0.0883,48,1612.19,Delinquent 30
1654,13911,6782,4,160,13,2025-09-21,,25000.0,0.0843,48,615.37,Delinquent 90+
1655,13912,6782,1,18,10,2025-09-21,,350000.0,0.0569,300,2189.18,Current
1656,13914,6783,1,1,11,2025-12-06,,65000.0,0.0652,300,439.81,Current
1657,13915,6783,5,179,12,2024-10-08,,15000.0,0.0847,36,473.3,Current
1658,13928,6789,5,172,12,2025-09-01,,150000.0,0.0907,120,1905.47,Current
1659,13930,6790,5,194,12,2023-02-10,,350000.0,0.0978,48,8839.29,Current
1660,13956,6801,1,38,11,2024-09-13,,15000.0,0.0545,300,91.63,Current
1661,13957,6802,1,20,12,2023-03-18,,350000.0,0.0914,36,11153.44,Current
1662,13966,6804,5,182,10,2024-06-23,,350000.0,0.0533,300,2114.37,Charged Off
1663,13969,6806,5,207,10,2025-10-26,,350000.0,0.0572,300,2195.72,Current
1664,13987,6817,2,72,11,2023-02-27,,350000.0,0.0491,300,2028.67,Current
1665,13990,6819,4,136,12,2023-03-12,,35000.0,0.1017,36,1132.07,Current
1666,14009,6828,1,11,12,2023-09-08,2025-10-09,550000.0,0.0936,36,17582.65,Current
1667,14023,6836,1,36,12,2022-01-28,,25000.0,0.1014,120,332.34,Current
1668,14027,6837,5,174,12,2021-11-26,,150000.0,0.0896,120,1897.19,Current
1669,14033,6841,6,219,12,2022-05-28,,25000.0,0.0928,84,405.77,Current
1670,14038,6844,3,93,12,2023-06-01,,15000.0,0.1032,48,382.78,Current
1671,14054,6852,2,66,12,2020-10-21,,25000.0,0.0899,120,316.51,Current
1672,14066,6858,3,105,11,2024-09-04,,150000.0,0.0545,300,916.85,Paid Off
1673,14068,6858,6,223,13,2024-09-04,,150000.0,0.0783,36,4688.62,Current
1674,14073,6859,4,135,13,2023-12-06,,35000.0,0.0798,84,545.21,Current
1675,14074,6860,4,156,10,2021-05-21,,15000.0,0.0468,300,84.89,Charged Off
1676,14077,6861,3,104,12,2023-03-07,,150000.0,0.103,60,3209.0,Current
1677,14080,6863,1,11,10,2025-10-07,,25000.0,0.0605,300,161.84,Delinquent 30
1678,14087,6866,4,142,12,2023-04-12,,350000.0,0.0979,84,5772.9,Charged Off
1679,14113,6877,5,204,11,2021-08-02,,25000.0,0.0609,300,162.4,Current
1680,14117,6880,1,12,10,2023-12-13,,65000.0,0.0579,300,410.54,Current
1681,14127,6883,2,63,13,2025-10-10,,150000.0,0.0866,36,4746.46,Current
1682,14132,6886,3,93,11,2025-06-06,,65000.0,0.0617,300,425.46,Delinquent 90+
1683,14136,6887,1,21,11,2022-08-20,,350000.0,0.0638,300,2336.41,Current
1684,14152,6896,2,61,11,2024-02-09,,25000.0,0.0601,300,161.22,Paid Off
1685,14162,6901,2,54,11,2024-09-04,,25000.0,0.0575,300,157.27,Current
1686,14169,6905,1,36,10,2023-01-05,,350000.0,0.041,300,1867.46,Current
1687,14177,6909,6,226,13,2025-02-19,,25000.0,0.0904,60,519.5,Current
1688,14188,6914,2,85,11,2022-03-17,,350000.0,0.0691,300,2454.75,Current
1689,14189,6914,4,140,12,2025-10-31,,350000.0,0.0896,48,8703.76,Current
1690,14193,6915,5,192,12,2023-12-17,,25000.0,0.1023,60,533.98,Delinquent 90+
1691,14218,6928,1,26,12,2025-03-02,,350000.0,0.0994,120,4612.92,Current
1692,14221,6930,3,122,13,2023-04-17,,15000.0,0.0886,84,240.29,Current
1693,14235,6935,2,77,12,2023-10-30,,65000.0,0.0943,36,2079.89,Current
1694,14249,6941,2,48,11,2023-07-01,,350000.0,0.0558,300,2165.84,Current
1695,14289,6966,4,150,12,2023-06-15,,25000.0,0.1027,84,418.51,Current
1696,14312,6979,4,156,10,2025-03-09,,65000.0,0.0508,300,382.96,Current
1697,14323,6986,3,118,12,2024-12-20,,65000.0,0.1044,84,1094.06,Current
1698,14325,6987,3,113,13,2024-08-19,,150000.0,0.0757,36,4670.79,Current
1699,14334,6990,5,208,11,2025-09-24,,350000.0,0.0662,300,2388.94,Current
1700,14358,6999,2,80,10,2023-01-20,,15000.0,0.0475,300,85.52,Delinquent 30
1701,14360,7000,3,129,13,2024-01-06,,25000.0,0.0777,48,607.68,Current
1702,14361,7000,3,127,10,2024-09-06,,150000.0,0.0561,300,930.66,Charged Off
