fraud_alert_id,transaction_id,account_id,customer_id,institution_id,branch_id,alert_date,alert_type,severity,confirmed_fraud_flag,estimated_loss_amount,resolution_status
1434,13578,10003,4874,1,42,2024-01-26,Velocity Spike,Low,False,0.0,Account Frozen
1435,23981,6432,3149,4,168,2025-12-20,Geo Mismatch,Low,False,0.0,Closed - False Positive
1436,56849,1132,554,3,107,2025-03-20,Velocity Spike,Medium,False,0.0,Closed - False Positive
1437,6382,10200,4972,1,45,2025-03-04,Card Not Present,High,True,46.3,Closed - Confirmed Fraud
1438,65978,7960,3892,5,204,2023-07-28,High Risk Merchant,High,False,0.0,Closed - False Positive
1439,68917,12103,5892,2,85,2024-10-13,Card Not Present,Medium,True,434.47,Customer Contacted
1440,60914,10000,4873,4,153,2024-08-23,High Risk Merchant,Low,False,0.0,Closed - False Positive
1441,13274,8040,3929,1,10,2023-05-26,Velocity Spike,Critical,True,48.15,Closed - Confirmed Fraud
1442,19674,3509,1718,1,22,2023-11-03,High Risk Merchant,Low,False,0.0,Closed - False Positive
1443,36380,5416,2661,5,203,2025-10-14,Geo Mismatch,Low,False,0.0,Closed - False Positive
1444,41084,8991,4394,1,45,2025-04-17,High Risk Merchant,Critical,False,0.0,Under Review
1445,65738,10630,5176,5,187,2025-07-17,Unusual Amount,High,False,0.0,Closed - False Positive
1446,46476,8277,4048,1,5,2025-07-04,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1447,20690,3124,1529,2,87,2025-02-10,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1448,1774,13706,6670,6,226,2025-03-11,High Risk Merchant,Low,False,0.0,Closed - False Positive
1449,52216,5165,2536,2,75,2023-09-29,Unusual Amount,High,False,0.0,Closed - False Positive
1450,68785,8699,4252,2,59,2024-06-21,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1451,51425,9382,4578,6,222,2023-04-10,Geo Mismatch,Medium,False,0.0,Customer Contacted
1452,68717,6840,3350,2,84,2023-06-06,Unusual Amount,Medium,False,0.0,Customer Contacted
1453,51093,5423,2664,5,190,2025-04-01,Geo Mismatch,High,False,0.0,Under Review
1454,51455,13809,6726,1,21,2025-09-22,Known Compromise,Low,False,0.0,Closed - False Positive
1455,46021,4297,2102,1,39,2024-04-15,Unusual Amount,Low,False,0.0,Closed - False Positive
1456,23414,1570,759,3,104,2023-01-08,Unusual Amount,Low,False,0.0,Closed - False Positive
1457,60766,1701,827,1,34,2023-02-24,Unusual Amount,Medium,False,0.0,Closed - False Positive
1458,48182,1799,875,3,108,2024-04-06,High Risk Merchant,Low,False,0.0,Closed - False Positive
1459,56029,6419,3142,4,136,2024-02-29,Velocity Spike,Medium,False,0.0,Closed - False Positive
1460,56018,8876,4342,4,147,2023-09-13,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1461,42831,9923,4835,2,63,2023-10-04,High Risk Merchant,Low,False,0.0,Closed - False Positive
1462,16814,5999,2940,1,26,2024-10-28,Geo Mismatch,Low,False,0.0,Closed - False Positive
1463,31725,7539,3693,1,8,2024-12-05,Card Not Present,Low,False,0.0,Closed - False Positive
1464,48022,10478,5103,2,90,2023-10-17,Unusual Amount,Medium,False,0.0,Customer Contacted
1465,33729,9284,4531,3,95,2025-10-26,High Risk Merchant,Low,False,0.0,Closed - False Positive
1466,69416,7601,3723,2,51,2023-10-02,Known Compromise,Medium,False,0.0,Customer Contacted
1467,59047,3912,1910,4,137,2024-08-06,Known Compromise,Low,False,0.0,Closed - False Positive
1468,42860,955,463,5,188,2023-08-01,Velocity Spike,Critical,False,0.0,Closed - False Positive
1469,22999,11254,5480,2,72,2023-07-15,Velocity Spike,Medium,False,0.0,Customer Contacted
1470,28736,7227,3541,3,114,2023-05-11,Velocity Spike,Low,False,0.0,Closed - False Positive
1471,68397,9323,4551,3,124,2024-06-11,Geo Mismatch,Low,False,0.0,Closed - False Positive
1472,58015,10377,5060,5,207,2024-08-03,Geo Mismatch,Low,False,0.0,Closed - False Positive
1473,36340,6455,3159,1,8,2024-01-22,Known Compromise,Medium,False,0.0,Closed - False Positive
1474,39584,3509,1718,1,22,2024-03-13,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1475,15833,3301,1613,5,187,2025-08-14,Card Not Present,High,False,0.0,Closed - False Positive
1476,28868,5629,2761,2,51,2025-11-12,Card Not Present,Critical,True,18.67,Closed - Confirmed Fraud
1477,36870,2784,1348,2,64,2025-10-14,Known Compromise,Medium,False,0.0,Closed - False Positive
1478,54514,8516,4160,1,31,2024-12-06,Unusual Amount,Critical,True,370.18,Customer Contacted
1479,51206,2365,1151,2,54,2024-04-25,Unusual Amount,Low,False,0.0,Closed - False Positive
1480,66757,3914,1910,4,142,2024-07-14,Card Not Present,High,False,0.0,Closed - Confirmed Fraud
1481,61314,13597,6617,6,220,2025-07-12,Card Not Present,High,False,0.0,Closed - False Positive
1482,59581,9504,4639,1,6,2024-02-28,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1483,3960,2417,1176,2,72,2025-07-21,High Risk Merchant,Low,False,0.0,Customer Contacted
1484,66095,5155,2530,3,128,2024-11-17,Unusual Amount,High,True,539.06,Customer Contacted
1485,39935,4824,2367,5,200,2024-11-17,Card Not Present,Low,False,0.0,Closed - False Positive
1486,19642,8426,4118,1,13,2023-07-07,Card Not Present,Low,False,0.0,Closed - False Positive
1487,35059,5748,2820,3,110,2024-04-26,Unusual Amount,Low,False,0.0,Closed - False Positive
1488,28391,10163,4953,1,25,2025-11-09,High Risk Merchant,Critical,True,331.49,Closed - Confirmed Fraud
1489,63481,8420,4115,4,137,2023-04-08,Velocity Spike,Low,False,0.0,Customer Contacted
1490,48974,9656,4715,1,44,2024-06-29,Known Compromise,Low,False,0.0,Closed - Confirmed Fraud
1491,46331,1632,792,3,93,2023-10-23,Unusual Amount,Low,False,0.0,Closed - False Positive
1492,25665,6014,2947,4,145,2023-08-07,Card Not Present,Low,False,0.0,Under Review
1493,32824,12210,5939,6,212,2023-07-11,Card Not Present,Medium,False,0.0,Closed - False Positive
1494,62814,12578,6117,4,139,2024-08-31,Unusual Amount,Medium,False,0.0,Closed - False Positive
1495,29328,4064,1984,4,159,2023-04-02,High Risk Merchant,High,True,144.29,Customer Contacted
1496,39630,10517,5123,5,181,2023-12-31,Unusual Amount,Medium,False,0.0,Closed - False Positive
1497,41310,9069,4431,1,38,2024-05-24,Unusual Amount,Medium,False,0.0,Closed - False Positive
1498,69509,1535,743,4,159,2024-09-30,Card Not Present,Medium,False,0.0,Closed - False Positive
1499,40072,11962,5829,6,210,2024-05-01,Geo Mismatch,Low,False,0.0,Closed - False Positive
1500,18091,180,86,5,179,2023-08-04,Geo Mismatch,High,False,0.0,Closed - False Positive
1501,10323,10395,5068,1,42,2024-04-16,Velocity Spike,High,False,0.0,Under Review
1502,22618,694,333,1,28,2025-06-21,Velocity Spike,High,False,0.0,Closed - False Positive
1503,64297,7593,3719,1,27,2024-01-22,Velocity Spike,High,True,124.09,Closed - Confirmed Fraud
1504,25083,9042,4419,3,122,2024-10-02,Card Not Present,Low,False,0.0,Closed - False Positive
1505,13126,3212,1567,3,107,2024-03-21,Card Not Present,Low,False,0.0,Closed - False Positive
1506,35570,13178,6415,2,63,2023-08-17,Geo Mismatch,Low,False,0.0,Closed - False Positive
1507,57807,3777,1844,6,215,2024-05-11,Card Not Present,Low,False,0.0,Under Review
1508,21041,11068,5391,3,112,2023-07-04,Velocity Spike,Low,False,0.0,Closed - False Positive
1509,40681,2752,1331,5,199,2025-02-10,Geo Mismatch,Low,False,0.0,Closed - False Positive
1510,41846,10366,5056,3,104,2024-06-17,Velocity Spike,Low,False,0.0,Account Frozen
1511,39214,8820,4314,5,202,2024-10-11,Card Not Present,Low,True,376.56,Closed - Confirmed Fraud
1512,23869,9235,4511,3,111,2023-07-27,Unusual Amount,Low,False,0.0,Under Review
1513,21066,6946,3403,1,37,2023-06-26,High Risk Merchant,Medium,False,0.0,Account Frozen
1514,11734,4631,2267,5,184,2025-07-09,Known Compromise,Medium,False,0.0,Closed - False Positive
1515,39023,13195,6425,4,134,2024-12-25,Geo Mismatch,Low,False,0.0,Closed - False Positive
1516,49800,9694,4732,3,126,2023-03-15,Card Not Present,High,False,0.0,Closed - False Positive
1517,27202,13195,6425,4,134,2023-09-15,Known Compromise,Low,False,0.0,Closed - False Positive
1518,38159,1293,626,1,38,2024-07-22,Card Not Present,Medium,False,0.0,Under Review
1519,22676,13410,6529,4,131,2025-08-25,Velocity Spike,Low,False,0.0,Closed - False Positive
1520,26916,4986,2444,4,135,2025-04-18,Unusual Amount,Medium,False,0.0,Closed - False Positive
1521,11,11762,5737,4,131,2024-12-30,Unusual Amount,High,False,0.0,Closed - Confirmed Fraud
1522,8230,8948,4376,4,157,2024-04-19,Card Not Present,Low,False,0.0,Customer Contacted
1523,36845,7995,3907,3,125,2025-12-23,Velocity Spike,Medium,True,136.15,Closed - Confirmed Fraud
1524,51602,10157,4951,1,15,2024-08-03,Card Not Present,Low,False,0.0,Customer Contacted
1525,49804,6145,3011,1,20,2024-05-02,Geo Mismatch,High,False,0.0,Customer Contacted
1526,55846,7017,3436,1,43,2024-03-10,Unusual Amount,Low,False,0.0,Closed - Confirmed Fraud
1527,16350,11640,5679,1,7,2025-04-22,Card Not Present,Low,False,0.0,Account Frozen
1528,20094,1883,919,1,37,2023-10-31,Card Not Present,High,False,0.0,Closed - False Positive
1529,67669,6821,3340,2,76,2023-02-10,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1530,44491,6860,3361,5,204,2024-03-23,Velocity Spike,High,False,0.0,Closed - False Positive
1531,46853,11285,5496,1,24,2023-03-16,Card Not Present,Medium,False,0.0,Customer Contacted
1532,17851,5656,2774,4,150,2024-12-03,High Risk Merchant,Low,False,0.0,Closed - False Positive
1533,35403,5325,2615,1,29,2025-01-28,Known Compromise,Low,False,0.0,Customer Contacted
1534,16801,5224,2564,5,178,2025-12-30,Velocity Spike,High,False,0.0,Under Review
1535,15949,12368,6014,2,86,2024-12-13,Unusual Amount,Low,False,0.0,Closed - False Positive
1536,30097,1657,805,6,211,2023-06-08,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1537,17624,1646,799,3,126,2024-11-05,Unusual Amount,Low,False,0.0,Account Frozen
1538,68657,10262,5004,3,107,2024-05-17,Card Not Present,Low,False,0.0,Closed - False Positive
1539,58396,7966,3894,3,116,2023-03-17,High Risk Merchant,Low,False,0.0,Customer Contacted
1540,25581,1206,585,2,63,2023-04-08,Velocity Spike,High,False,0.0,Closed - Confirmed Fraud
1541,20421,5112,2508,2,78,2025-10-25,Unusual Amount,Low,False,0.0,Under Review
1542,57086,5326,2615,2,80,2025-03-04,Velocity Spike,Low,False,0.0,Closed - False Positive
1543,26928,2830,1371,1,7,2025-09-24,Velocity Spike,Medium,False,0.0,Closed - Confirmed Fraud
1544,56124,2933,1426,2,57,2025-12-09,Velocity Spike,Medium,False,0.0,Closed - Confirmed Fraud
1545,48779,1304,633,1,32,2024-03-17,Velocity Spike,Medium,False,0.0,Closed - False Positive
1546,51735,7001,3429,4,149,2023-05-17,Velocity Spike,Low,False,0.0,Customer Contacted
1547,32510,10665,5195,3,123,2024-08-17,Card Not Present,Medium,False,0.0,Closed - False Positive
1548,64627,4077,1990,6,224,2025-09-27,Card Not Present,Low,False,0.0,Closed - False Positive
1549,29231,6987,3423,4,158,2024-11-18,Card Not Present,Medium,False,0.0,Closed - False Positive
1550,1113,13334,6490,6,216,2025-02-14,Geo Mismatch,Low,False,0.0,Closed - False Positive
1551,9314,13865,6755,4,167,2023-06-22,Known Compromise,Low,False,0.0,Closed - False Positive
1552,32601,312,149,4,168,2025-02-02,Unusual Amount,High,True,63.52,Closed - Confirmed Fraud
1553,7594,4842,2374,4,149,2025-04-05,Unusual Amount,Medium,False,0.0,Closed - False Positive
1554,22940,6774,3317,2,80,2024-05-15,Velocity Spike,Medium,False,0.0,Under Review
1555,58035,5406,2656,3,129,2025-07-12,Unusual Amount,Low,False,0.0,Closed - False Positive
1556,31840,13384,6515,2,52,2023-06-07,Unusual Amount,Low,False,0.0,Closed - False Positive
1557,60241,9572,4671,1,45,2023-03-26,Card Not Present,Low,False,0.0,Closed - False Positive
1558,8407,9042,4419,3,122,2025-09-18,Card Not Present,Medium,False,0.0,Closed - False Positive
1559,39726,12769,6207,5,207,2025-01-14,High Risk Merchant,Low,False,0.0,Under Review
1560,29219,984,480,5,188,2025-01-20,Unusual Amount,Critical,False,0.0,Closed - Confirmed Fraud
1561,5876,4553,2229,3,99,2024-09-25,Geo Mismatch,Low,False,0.0,Closed - False Positive
1562,42804,9240,4512,4,170,2023-03-29,Geo Mismatch,Low,False,0.0,Closed - False Positive
1563,61764,6167,3020,2,68,2025-07-04,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1564,10835,7903,3865,2,79,2023-05-06,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1565,7330,7958,3891,2,55,2023-08-12,Velocity Spike,Medium,True,22.78,Closed - Confirmed Fraud
1566,28853,6503,3178,2,46,2023-06-12,Known Compromise,Low,False,0.0,Closed - False Positive
1567,39146,13857,6751,3,100,2024-03-11,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1568,69672,10222,4983,2,71,2025-11-18,Card Not Present,High,True,77.99,Closed - Confirmed Fraud
1569,16346,870,420,5,203,2024-05-15,Velocity Spike,Low,False,0.0,Closed - False Positive
1570,21123,8259,4039,1,45,2025-12-16,Unusual Amount,Low,False,0.0,Account Frozen
1571,66078,14253,6943,3,108,2024-09-26,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1572,40705,6399,3135,3,94,2025-07-10,Velocity Spike,Low,False,0.0,Closed - False Positive
1573,29362,9532,4654,5,186,2025-07-16,Velocity Spike,Medium,False,0.0,Closed - False Positive
1574,24744,6382,3125,2,62,2024-04-06,Velocity Spike,High,False,0.0,Under Review
1575,25890,11203,5456,1,15,2023-06-04,Unusual Amount,Low,False,0.0,Customer Contacted
1576,33436,2499,1217,1,11,2024-07-10,Geo Mismatch,Low,False,0.0,Under Review
1577,21338,5650,2772,5,206,2025-10-10,Unusual Amount,Medium,False,0.0,Customer Contacted
1578,2751,6552,3200,2,63,2024-04-16,Known Compromise,Medium,False,0.0,Closed - False Positive
1579,64526,10178,4962,6,214,2025-08-23,High Risk Merchant,High,True,88.05,Account Frozen
1580,18249,11784,5745,1,14,2025-07-22,Velocity Spike,Low,True,795.89,Closed - Confirmed Fraud
1581,20860,2420,1177,3,114,2024-04-29,High Risk Merchant,High,True,69.64,Account Frozen
1582,33338,7087,3469,2,59,2023-12-25,Card Not Present,Critical,False,0.0,Closed - Confirmed Fraud
1583,24415,5394,2650,3,118,2024-07-03,Geo Mismatch,High,False,0.0,Closed - Confirmed Fraud
1584,55313,7624,3733,4,147,2023-12-18,Known Compromise,Low,False,0.0,Closed - False Positive
1585,15579,12176,5922,4,162,2023-02-06,Card Not Present,Medium,False,0.0,Closed - False Positive
1586,63222,9348,4563,2,82,2023-08-17,Geo Mismatch,Low,False,0.0,Customer Contacted
1587,67785,10907,5313,2,67,2024-11-27,Unusual Amount,Low,False,0.0,Under Review
1588,60539,13833,6740,2,76,2023-10-08,Velocity Spike,Low,False,0.0,Closed - False Positive
1589,28892,9249,4516,4,148,2025-09-12,Velocity Spike,Low,False,0.0,Closed - False Positive
1590,48949,1289,624,6,214,2025-05-14,Velocity Spike,Low,False,0.0,Account Frozen
1591,61212,14085,6865,2,79,2025-11-09,Unusual Amount,Critical,False,0.0,Closed - Confirmed Fraud
1592,11532,3658,1789,5,203,2024-09-30,Known Compromise,Medium,False,0.0,Closed - False Positive
1593,12498,4749,2327,2,77,2023-09-23,Card Not Present,Medium,False,0.0,Closed - False Positive
1594,17987,3335,1630,1,5,2023-03-21,Card Not Present,Medium,False,0.0,Closed - False Positive
1595,28686,2558,1242,2,86,2024-10-09,Card Not Present,Medium,False,0.0,Closed - False Positive
1596,10155,8278,4048,2,81,2023-01-12,Card Not Present,Low,True,137.38,Customer Contacted
1597,13686,3610,1766,2,77,2024-09-22,Unusual Amount,Low,False,0.0,Closed - False Positive
1598,1363,5904,2899,4,139,2024-08-26,Unusual Amount,Medium,True,34.18,Account Frozen
1599,49477,8219,4018,3,124,2023-10-03,Unusual Amount,Low,False,0.0,Customer Contacted
1600,22652,8813,4310,3,127,2024-08-27,Velocity Spike,High,False,0.0,Customer Contacted
1601,282,3690,1804,1,7,2023-12-24,High Risk Merchant,Critical,True,593.81,Customer Contacted
1602,9560,829,398,3,106,2025-11-11,Unusual Amount,Low,False,0.0,Closed - False Positive
1603,3145,9886,4818,4,134,2024-08-15,Card Not Present,Low,False,0.0,Account Frozen
1604,44892,4506,2206,5,208,2023-01-30,Card Not Present,Medium,True,368.86,Closed - Confirmed Fraud
1605,22316,4764,2334,6,212,2024-08-04,Card Not Present,High,False,0.0,Closed - Confirmed Fraud
1606,21548,8098,3959,2,69,2023-04-24,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1607,17479,3639,1781,5,175,2025-02-06,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1608,3097,3429,1679,3,123,2023-07-07,High Risk Merchant,Low,False,0.0,Closed - False Positive
1609,21112,10786,5254,2,87,2023-05-31,Known Compromise,Low,False,0.0,Closed - False Positive
1610,19075,2291,1115,2,74,2023-02-12,Unusual Amount,Low,False,0.0,Closed - False Positive
1611,65869,9187,4487,5,192,2023-12-06,Unusual Amount,Low,False,0.0,Account Frozen
1612,31045,6595,3221,2,74,2025-04-07,Velocity Spike,Medium,False,0.0,Under Review
1613,47567,8093,3957,2,77,2024-12-23,Card Not Present,Medium,False,0.0,Under Review
1614,15364,5017,2459,6,211,2023-07-08,Velocity Spike,Low,False,0.0,Closed - False Positive
1615,20828,7273,3564,2,85,2025-06-22,High Risk Merchant,Medium,True,44.48,Customer Contacted
1616,395,11010,5364,5,189,2023-09-09,Card Not Present,Medium,False,0.0,Closed - False Positive
1617,13278,12956,6306,3,117,2024-10-21,High Risk Merchant,Medium,False,0.0,Customer Contacted
1618,15198,10278,5010,2,61,2024-05-03,Known Compromise,Medium,False,0.0,Customer Contacted
1619,25026,12672,6161,4,141,2025-05-05,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1620,32565,4411,2158,2,64,2024-10-08,Card Not Present,Low,False,0.0,Closed - False Positive
1621,41531,2033,992,2,51,2024-09-15,Known Compromise,Medium,True,98.24,Account Frozen
1622,17633,7513,3680,4,156,2023-12-30,High Risk Merchant,High,False,0.0,Closed - False Positive
1623,9557,407,195,3,128,2025-08-28,Card Not Present,Low,False,0.0,Closed - False Positive
1624,35581,12794,6220,1,10,2025-07-26,Geo Mismatch,Low,False,0.0,Customer Contacted
1625,67914,11319,5515,2,64,2024-04-05,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1626,24234,6020,2951,3,126,2024-03-15,Unusual Amount,High,False,0.0,Closed - False Positive
1627,38288,3100,1518,4,152,2023-04-10,Velocity Spike,Low,False,0.0,Under Review
1628,27996,12144,5908,6,220,2025-12-09,Geo Mismatch,Medium,False,0.0,Under Review
1629,57508,9811,4782,3,124,2024-12-08,Unusual Amount,Medium,False,0.0,Customer Contacted
1630,61043,2904,1411,3,114,2023-12-02,Velocity Spike,Medium,True,108.4,Account Frozen
1631,1739,6700,3282,5,202,2025-08-26,Card Not Present,Medium,False,0.0,Closed - False Positive
1632,17799,3004,1467,2,70,2023-04-22,Card Not Present,Low,False,0.0,Closed - False Positive
1633,33250,5230,2567,2,65,2024-08-22,Geo Mismatch,Medium,False,0.0,Customer Contacted
1634,4571,13503,6570,1,25,2023-02-20,Velocity Spike,Low,False,0.0,Account Frozen
1635,43364,8938,4371,4,138,2024-12-31,Card Not Present,High,False,0.0,Customer Contacted
1636,18583,12341,6001,1,1,2025-04-10,Unusual Amount,Medium,False,0.0,Customer Contacted
1637,19835,2758,1336,5,180,2025-01-20,Card Not Present,Low,False,0.0,Customer Contacted
1638,47874,2636,1279,2,73,2025-05-12,Card Not Present,High,False,0.0,Closed - False Positive
1639,22046,3516,1720,1,30,2024-02-06,Velocity Spike,High,False,0.0,Customer Contacted
1640,17763,8799,4302,5,201,2025-01-05,High Risk Merchant,High,False,0.0,Customer Contacted
1641,147,11562,5640,1,36,2023-09-03,Velocity Spike,Medium,False,0.0,Account Frozen
1642,18900,4834,2372,2,50,2023-11-25,Unusual Amount,Low,False,0.0,Closed - False Positive
1643,61994,13051,6352,4,153,2023-05-19,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1644,23666,5790,2844,1,5,2024-02-05,Known Compromise,High,False,0.0,Account Frozen
1645,31437,8024,3922,5,183,2025-05-27,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1646,9951,3177,1552,2,70,2024-08-30,Card Not Present,Medium,False,0.0,Closed - False Positive
1647,61955,8809,4308,4,161,2023-07-01,High Risk Merchant,High,True,667.12,Account Frozen
1648,301,5311,2610,6,216,2025-10-22,High Risk Merchant,Medium,False,0.0,Closed - Confirmed Fraud
1649,63062,14258,6947,5,176,2023-08-24,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1650,24094,14088,6866,4,144,2025-05-18,Velocity Spike,Medium,False,0.0,Closed - False Positive
1651,47248,8221,4019,1,32,2023-08-24,Card Not Present,Low,False,0.0,Under Review
1652,59503,11501,5610,1,16,2023-03-06,Unusual Amount,Low,False,0.0,Customer Contacted
1653,66469,5211,2559,1,45,2024-02-02,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1654,42125,10635,5179,6,220,2025-01-23,Velocity Spike,Medium,False,0.0,Customer Contacted
1655,17016,11338,5527,1,4,2024-04-04,Unusual Amount,Low,False,0.0,Customer Contacted
1656,57935,5979,2930,4,152,2024-03-23,Known Compromise,Low,False,0.0,Closed - Confirmed Fraud
1657,69868,10781,5252,4,137,2024-11-12,High Risk Merchant,Low,False,0.0,Closed - False Positive
1658,32181,9562,4666,3,91,2025-12-16,Unusual Amount,Low,False,0.0,Customer Contacted
1659,64672,4130,2017,6,217,2024-01-22,Unusual Amount,Medium,False,0.0,Closed - False Positive
1660,25972,2627,1275,1,34,2025-12-16,Unusual Amount,Low,False,0.0,Closed - False Positive
1661,41128,11449,5579,2,52,2025-08-22,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1662,88,12179,5925,1,28,2023-11-20,Card Not Present,Low,False,0.0,Closed - False Positive
1663,38075,8188,4004,3,117,2025-12-21,Velocity Spike,Medium,False,0.0,Closed - False Positive
1664,57671,3954,1930,6,226,2025-08-18,Known Compromise,Low,False,0.0,Closed - Confirmed Fraud
1665,62476,8360,4086,5,180,2023-04-02,Velocity Spike,Low,False,0.0,Closed - False Positive
1666,10317,721,343,1,32,2023-03-19,Unusual Amount,Low,True,191.16,Account Frozen
1667,48091,2208,1076,2,48,2024-01-04,Unusual Amount,Medium,False,0.0,Under Review
1668,67503,771,367,4,138,2024-09-11,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1669,34449,10209,4978,6,219,2025-04-02,Unusual Amount,Low,False,0.0,Closed - False Positive
1670,2425,8237,4026,3,111,2025-08-20,Geo Mismatch,Medium,True,99.39,Closed - Confirmed Fraud
1671,22292,13950,6798,4,146,2024-04-25,Geo Mismatch,Low,False,0.0,Closed - False Positive
1672,42521,10481,5105,2,88,2023-01-26,Unusual Amount,Low,False,0.0,Customer Contacted
1673,32827,11353,5533,2,79,2025-05-31,Card Not Present,Low,False,0.0,Closed - False Positive
1674,5815,4812,2361,6,223,2025-11-26,Unusual Amount,Low,False,0.0,Closed - Confirmed Fraud
1675,1182,10726,5225,4,161,2025-02-03,High Risk Merchant,High,False,0.0,Customer Contacted
1676,36929,8971,4386,1,24,2025-01-26,Geo Mismatch,Critical,False,0.0,Closed - Confirmed Fraud
1677,43135,2390,1163,5,196,2025-02-17,Card Not Present,High,True,47.15,Closed - Confirmed Fraud
1678,11244,11708,5714,3,94,2025-06-26,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1679,69189,10649,5187,5,174,2025-04-27,Velocity Spike,Medium,False,0.0,Closed - False Positive
1680,22876,12797,6221,4,150,2023-10-12,Unusual Amount,High,False,0.0,Closed - False Positive
1681,61626,934,453,4,143,2025-01-15,Velocity Spike,Low,False,0.0,Under Review
1682,902,10092,4921,1,7,2024-11-11,Unusual Amount,Critical,False,0.0,Customer Contacted
1683,35253,992,482,3,117,2023-01-07,Unusual Amount,Medium,False,0.0,Closed - False Positive
1684,15440,12629,6140,2,53,2023-03-23,High Risk Merchant,Medium,False,0.0,Closed - Confirmed Fraud
1685,29961,4541,2223,1,11,2023-05-07,Unusual Amount,Medium,False,0.0,Closed - False Positive
1686,25778,442,212,4,159,2024-08-27,High Risk Merchant,High,True,647.51,Customer Contacted
1687,4114,5022,2462,2,89,2023-01-04,Unusual Amount,High,False,0.0,Closed - Confirmed Fraud
1688,9209,4278,2094,4,167,2024-08-23,Unusual Amount,Medium,False,0.0,Closed - False Positive
1689,13040,1922,937,4,152,2025-03-18,Unusual Amount,Medium,False,0.0,Closed - Confirmed Fraud
1690,17129,9827,4789,2,86,2023-04-15,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1691,3976,3091,1514,3,110,2024-10-06,Card Not Present,Medium,False,0.0,Under Review
1692,15385,12369,6015,4,157,2024-01-11,Unusual Amount,Low,False,0.0,Closed - False Positive
1693,54861,13233,6443,5,176,2023-07-25,Card Not Present,Critical,False,0.0,Customer Contacted
1694,43023,6340,3105,5,190,2024-04-26,Geo Mismatch,Low,False,0.0,Closed - False Positive
1695,20973,960,466,5,201,2024-08-12,Velocity Spike,High,False,0.0,Closed - False Positive
1696,46729,8189,4004,3,109,2025-05-08,Card Not Present,Low,False,0.0,Closed - False Positive
1697,12562,9907,4827,6,221,2023-12-29,Card Not Present,Medium,False,0.0,Customer Contacted
1698,15912,6240,3054,3,130,2025-04-19,Geo Mismatch,Critical,False,0.0,Closed - False Positive
1699,44347,13183,6419,2,50,2025-04-13,Card Not Present,Low,False,0.0,Closed - False Positive
1700,37845,12038,5860,3,98,2024-10-11,Velocity Spike,Critical,True,18.87,Closed - Confirmed Fraud
1701,50603,866,418,3,109,2023-04-07,Unusual Amount,Low,False,0.0,Closed - False Positive
1702,20198,396,190,2,56,2024-05-11,Geo Mismatch,Critical,True,174.85,Closed - Confirmed Fraud
1703,14515,7035,3444,5,196,2024-05-13,Card Not Present,Low,False,0.0,Closed - False Positive
1704,8297,4059,1982,6,213,2023-06-07,Known Compromise,Medium,False,0.0,Closed - False Positive
1705,1878,971,472,4,142,2024-12-01,Velocity Spike,Critical,False,0.0,Closed - False Positive
1706,12475,2797,1353,4,162,2024-01-31,Card Not Present,Low,False,0.0,Account Frozen
1707,36945,7894,3861,3,119,2024-02-06,Velocity Spike,Low,False,0.0,Customer Contacted
1708,48419,13292,6470,4,147,2025-08-30,Velocity Spike,Medium,False,0.0,Closed - False Positive
1709,5579,500,239,3,128,2025-12-12,Velocity Spike,High,False,0.0,Closed - False Positive
1710,2174,9178,4481,4,147,2023-04-15,High Risk Merchant,Low,False,0.0,Closed - False Positive
1711,19452,10291,5018,4,161,2025-07-02,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1712,5127,13853,6750,4,135,2024-08-29,Card Not Present,High,False,0.0,Closed - False Positive
1713,3653,4892,2398,5,199,2025-05-08,Unusual Amount,Medium,False,0.0,Account Frozen
1714,21418,7830,3829,3,109,2024-01-15,Card Not Present,Low,False,0.0,Customer Contacted
1715,40623,13573,6606,2,87,2025-11-28,Geo Mismatch,Critical,False,0.0,Customer Contacted
