service_request_id,service_request_number,customer_id,account_id,institution_id,branch_id,created_date,request_type,priority,sla_target_hours,resolution_hours,sla_breached_flag,request_status,request_channel
1939,SR-00001939,1774,3626,3,100,2023-04-27,Digital Banking Support,Low,72,117.9,True,Resolved,Branch
1940,SR-00001940,128,265,1,4,2023-03-20,Complaint,Low,72,195.8,True,Closed Without Resolution,Online Banking
1941,SR-00001941,4587,9400,3,93,2025-11-06,Fraud Support,High,24,6.5,False,Closed Without Resolution,Email
1942,SR-00001942,4393,8987,2,75,2024-12-02,Account Maintenance,Medium,48,22.1,False,Resolved,Mobile App
1943,SR-00001943,4650,9525,1,43,2025-10-11,Digital Banking Support,Medium,48,29.3,False,Escalated,Online Banking
1944,SR-00001944,4936,10125,6,224,2024-01-08,Card Replacement,Medium,48,10.1,False,Resolved,Email
1945,SR-00001945,210,437,4,168,2023-01-16,Mortgage Inquiry,Urgent,8,3.7,False,Resolved,Online Banking
1946,SR-00001946,1210,2486,2,82,2024-09-05,Card Replacement,Medium,48,18.5,False,Closed Without Resolution,Mobile App
1947,SR-00001947,4855,9967,4,137,2024-01-08,Digital Banking Support,Medium,48,71.8,True,Resolved,Email
1948,SR-00001948,2812,5736,6,216,2024-11-06,Card Replacement,Medium,48,24.3,False,Resolved,Branch
1949,SR-00001949,650,1340,1,35,2025-04-17,Investment Inquiry,Low,72,92.8,True,Resolved,Email
1950,SR-00001950,6449,13246,1,19,2023-05-30,Dispute,Low,72,6.9,False,Resolved,Phone
1951,SR-00001951,1134,2333,1,42,2024-06-06,Investment Inquiry,Medium,48,21.1,False,Resolved,Online Banking
1952,SR-00001952,4845,9946,5,208,2023-07-24,Investment Inquiry,Medium,48,17.5,False,Resolved,Mobile App
1953,SR-00001953,3778,7716,3,129,2023-06-15,Complaint,Medium,48,36.9,False,Resolved,Phone
1954,SR-00001954,11,25,5,195,2025-06-13,Card Replacement,Low,72,147.2,True,Escalated,Online Banking
1955,SR-00001955,4567,9360,3,104,2024-11-22,Investment Inquiry,High,24,16.2,False,Closed Without Resolution,Phone
1956,SR-00001956,75,161,3,105,2023-06-22,Dispute,Medium,48,46.2,False,Resolved,Mobile App
1957,SR-00001957,5466,11221,4,167,2024-10-20,Dispute,Low,72,55.6,False,Resolved,Online Banking
1958,SR-00001958,373,780,4,169,2025-09-23,Investment Inquiry,Medium,48,18.2,False,Resolved,Mobile App
1959,SR-00001959,6743,13839,2,66,2024-05-26,Dispute,Medium,48,56.4,True,Open,Branch
1960,SR-00001960,3972,8130,4,154,2025-12-05,Card Replacement,Medium,48,96.3,True,Resolved,Mobile App
1961,SR-00001961,1630,3335,1,5,2023-12-11,Dispute,Medium,48,42.0,False,Resolved,Phone
1962,SR-00001962,6784,13918,2,59,2025-01-11,Digital Banking Support,Medium,48,72.7,True,Resolved,Branch
1963,SR-00001963,3265,6670,4,156,2023-05-08,Digital Banking Support,Medium,48,51.7,True,Open,Email
1964,SR-00001964,963,1978,2,87,2025-05-05,Card Replacement,High,24,11.8,False,Resolved,Phone
1965,SR-00001965,1600,3273,5,177,2025-07-26,Complaint,Low,72,21.1,False,Open,Branch
1966,SR-00001966,1657,3381,1,5,2023-03-28,Mortgage Inquiry,Low,72,27.3,False,Resolved,Mobile App
1967,SR-00001967,2030,4154,4,151,2023-02-24,Digital Banking Support,High,24,16.6,False,Resolved,Branch
1968,SR-00001968,6489,13333,2,67,2025-07-31,Account Maintenance,Urgent,8,12.5,True,Resolved,Mobile App
1969,SR-00001969,2117,4327,1,21,2024-03-09,Digital Banking Support,Medium,48,97.5,True,Resolved,Mobile App
1970,SR-00001970,394,820,2,59,2025-06-30,Digital Banking Support,Medium,48,50.1,True,Resolved,Phone
1971,SR-00001971,6738,13831,2,72,2024-02-04,Digital Banking Support,Medium,48,48.8,True,Resolved,Mobile App
1972,SR-00001972,3814,7801,4,156,2025-11-03,Account Maintenance,Low,72,59.0,False,Resolved,Online Banking
1973,SR-00001973,1480,3031,3,129,2025-11-28,Digital Banking Support,High,24,17.8,False,Resolved,Branch
1974,SR-00001974,1789,3656,5,190,2023-03-01,Dispute,Medium,48,29.2,False,Resolved,Online Banking
1975,SR-00001975,4384,8965,4,147,2023-09-01,Dispute,Medium,48,31.8,False,Resolved,Online Banking
1976,SR-00001976,391,815,3,122,2024-09-26,Digital Banking Support,Medium,48,51.1,True,Open,Email
1977,SR-00001977,6906,14172,3,107,2025-03-12,Complaint,Low,72,154.4,True,Resolved,Online Banking
1978,SR-00001978,2320,4734,2,56,2025-10-17,Dispute,Medium,48,25.3,False,Resolved,Online Banking
1979,SR-00001979,3452,7051,3,94,2023-03-11,Account Maintenance,Low,72,155.1,True,Closed Without Resolution,Mobile App
1980,SR-00001980,6604,13570,1,26,2023-08-24,Dispute,Medium,48,57.2,True,Resolved,Online Banking
1981,SR-00001981,5854,12022,3,105,2024-03-06,Digital Banking Support,Medium,48,17.4,False,Resolved,Mobile App
1982,SR-00001982,3210,6571,3,120,2024-11-13,Card Replacement,Urgent,8,5.4,False,Escalated,Online Banking
1983,SR-00001983,6300,12947,2,69,2023-09-19,Mortgage Inquiry,Medium,48,20.7,False,Resolved,Mobile App
1984,SR-00001984,1031,2111,3,123,2024-09-19,Digital Banking Support,Urgent,8,8.4,True,Open,Branch
1985,SR-00001985,3125,6382,2,62,2024-02-05,Dispute,Medium,48,40.7,False,Resolved,Online Banking
1986,SR-00001986,6157,12666,1,32,2023-11-16,Digital Banking Support,Low,72,93.6,True,Resolved,Mobile App
1987,SR-00001987,1254,2582,6,217,2025-11-05,Dispute,Medium,48,32.2,False,Escalated,Online Banking
1988,SR-00001988,5581,11453,1,25,2024-04-29,Complaint,High,24,20.7,False,Resolved,Mobile App
1989,SR-00001989,2747,5595,6,213,2024-04-30,Card Replacement,Low,72,67.0,False,Resolved,Phone
1990,SR-00001990,1026,2100,1,27,2024-04-03,Investment Inquiry,Low,72,34.7,False,Resolved,Mobile App
1991,SR-00001991,3663,7478,2,49,2025-04-02,Investment Inquiry,High,24,28.4,True,Open,Branch
1992,SR-00001992,2376,4847,2,72,2025-03-07,Complaint,Medium,48,39.4,False,Resolved,Phone
1993,SR-00001993,3006,6133,5,203,2024-02-23,Dispute,Medium,48,24.7,False,Open,Phone
1994,SR-00001994,1457,2982,2,80,2023-09-21,Card Replacement,Medium,48,18.4,False,Resolved,Phone
1995,SR-00001995,3329,6798,5,207,2025-11-30,Card Replacement,Medium,48,8.2,False,Resolved,Mobile App
1996,SR-00001996,4455,9128,3,117,2025-10-22,Digital Banking Support,Low,72,76.5,True,Resolved,Online Banking
1997,SR-00001997,1206,2476,5,195,2025-09-30,Complaint,Low,72,52.5,False,Resolved,Phone
1998,SR-00001998,5948,12232,5,182,2024-02-14,Mortgage Inquiry,High,24,38.3,True,Resolved,Branch
1999,SR-00001999,2160,4417,1,12,2023-02-18,Fraud Support,Medium,48,39.0,False,Resolved,Mobile App
2000,SR-00002000,2281,4661,1,41,2023-08-06,Fraud Support,Medium,48,16.0,False,Open,Branch
2001,SR-00002001,5978,12297,2,66,2024-08-10,Account Maintenance,Low,72,41.7,False,Escalated,Email
2002,SR-00002002,420,870,5,203,2025-02-27,Account Maintenance,Urgent,8,3.8,False,Resolved,Online Banking
2003,SR-00002003,2695,5493,5,188,2025-12-13,Complaint,Medium,48,23.2,False,Resolved,Phone
2004,SR-00002004,2491,5079,3,130,2025-12-19,Digital Banking Support,Low,72,35.2,False,Resolved,Mobile App
2005,SR-00002005,5516,11321,3,100,2024-08-10,Dispute,High,24,13.2,False,Resolved,Phone
2006,SR-00002006,4673,9576,2,53,2023-10-09,Mortgage Inquiry,High,24,10.8,False,Resolved,Phone
2007,SR-00002007,6515,13384,2,52,2024-09-29,Digital Banking Support,Low,72,58.4,False,Resolved,Online Banking
2008,SR-00002008,1118,2298,2,86,2024-07-16,Digital Banking Support,Medium,48,84.3,True,Resolved,Email
2009,SR-00002009,3521,7186,3,106,2023-02-24,Fraud Support,Medium,48,11.6,False,Open,Online Banking
2010,SR-00002010,1099,2258,1,38,2023-06-09,Account Maintenance,Medium,48,116.9,True,Resolved,Branch
2011,SR-00002011,2979,6076,1,28,2024-01-31,Mortgage Inquiry,High,24,58.6,True,Open,Mobile App
2012,SR-00002012,787,1624,3,94,2024-12-12,Card Replacement,Medium,48,19.0,False,Resolved,Online Banking
2013,SR-00002013,5356,10993,5,174,2023-12-04,Digital Banking Support,Medium,48,38.0,False,Resolved,Email
2014,SR-00002014,1963,4016,2,90,2024-11-09,Fraud Support,Medium,48,39.6,False,Resolved,Online Banking
2015,SR-00002015,2705,5513,2,77,2025-11-21,Digital Banking Support,High,24,16.6,False,Resolved,Mobile App
2016,SR-00002016,922,1891,6,214,2025-10-23,Mortgage Inquiry,Low,72,26.2,False,Closed Without Resolution,Phone
2017,SR-00002017,2086,4263,6,221,2025-05-05,Mortgage Inquiry,Medium,48,34.6,False,Resolved,Branch
2018,SR-00002018,3757,7675,2,87,2025-05-31,Complaint,Low,72,62.2,False,Resolved,Phone
2019,SR-00002019,3656,7461,4,169,2024-05-17,Investment Inquiry,Medium,48,19.7,False,Resolved,Phone
2020,SR-00002020,3760,7682,4,133,2024-09-06,Digital Banking Support,High,24,4.3,False,Escalated,Online Banking
2021,SR-00002021,711,1460,2,69,2025-01-22,Dispute,Low,72,32.1,False,Closed Without Resolution,Phone
2022,SR-00002022,4971,10199,4,132,2024-02-11,Digital Banking Support,Medium,48,28.1,False,Resolved,Online Banking
2023,SR-00002023,3448,7042,3,96,2024-12-19,Mortgage Inquiry,Medium,48,20.5,False,Resolved,Online Banking
2024,SR-00002024,4784,9815,5,197,2023-03-30,Card Replacement,Low,72,41.1,False,Resolved,Branch
2025,SR-00002025,2035,4161,1,18,2023-05-16,Card Replacement,Low,72,44.8,False,Closed Without Resolution,Branch
2026,SR-00002026,3945,8068,4,156,2025-10-13,Account Maintenance,Urgent,8,4.6,False,Resolved,Branch
2027,SR-00002027,5898,12118,2,55,2024-02-27,Complaint,High,24,11.4,False,Resolved,Branch
2028,SR-00002028,5289,10858,4,139,2024-05-16,Fraud Support,High,24,20.3,False,Resolved,Mobile App
2029,SR-00002029,669,1380,6,223,2025-10-17,Account Maintenance,High,24,7.8,False,Resolved,Mobile App
2030,SR-00002030,1136,2336,2,65,2024-05-30,Complaint,Medium,48,15.2,False,Escalated,Branch
2031,SR-00002031,2320,4734,2,56,2023-08-09,Digital Banking Support,Medium,48,33.7,False,Resolved,Branch
2032,SR-00002032,2313,4719,1,18,2024-09-08,Fraud Support,High,24,15.2,False,Resolved,Online Banking
2033,SR-00002033,1327,2744,3,103,2023-10-23,Fraud Support,Urgent,8,5.5,False,Resolved,Online Banking
2034,SR-00002034,6018,12375,1,23,2023-09-13,Account Maintenance,Low,72,66.5,False,Resolved,Phone
2035,SR-00002035,2498,5091,3,123,2024-07-25,Account Maintenance,Medium,48,184.0,True,Resolved,Online Banking
2036,SR-00002036,1760,3593,3,125,2025-12-16,Mortgage Inquiry,Urgent,8,16.9,True,Resolved,Email
2037,SR-00002037,2366,4822,4,169,2025-12-08,Complaint,Medium,48,29.2,False,Escalated,Online Banking
2038,SR-00002038,3298,6734,2,52,2025-05-11,Digital Banking Support,High,24,63.9,True,Resolved,Online Banking
2039,SR-00002039,66,143,1,14,2024-04-29,Mortgage Inquiry,Medium,48,24.6,False,Resolved,Phone
2040,SR-00002040,2805,5722,2,70,2024-11-24,Fraud Support,Low,72,22.8,False,Resolved,Online Banking
2041,SR-00002041,240,501,2,88,2025-05-19,Digital Banking Support,Medium,48,19.9,False,Open,Branch
2042,SR-00002042,4098,8383,5,176,2024-01-12,Account Maintenance,Low,72,36.6,False,Resolved,Phone
2043,SR-00002043,1622,3320,4,141,2025-07-07,Mortgage Inquiry,Medium,48,82.6,True,Resolved,Branch
2044,SR-00002044,2580,5254,5,202,2025-03-31,Investment Inquiry,Medium,48,49.5,True,Resolved,Phone
2045,SR-00002045,3949,8077,5,182,2024-05-14,Investment Inquiry,Medium,48,23.8,False,Resolved,Phone
2046,SR-00002046,3562,7271,3,110,2025-07-08,Complaint,Low,72,74.8,True,Resolved,Email
2047,SR-00002047,1318,2725,5,187,2023-06-07,Card Replacement,Low,72,28.9,False,Resolved,Online Banking
2048,SR-00002048,3041,6212,4,161,2025-05-03,Account Maintenance,High,24,20.3,False,Escalated,Phone
2049,SR-00002049,5357,10994,5,179,2025-07-08,Digital Banking Support,Urgent,8,4.7,False,Resolved,Phone
2050,SR-00002050,5615,11511,2,62,2023-12-15,Account Maintenance,Medium,48,107.0,True,Resolved,Branch
2051,SR-00002051,6492,13338,5,190,2023-03-11,Card Replacement,Medium,48,39.6,False,Closed Without Resolution,Phone
2052,SR-00002052,1855,3800,1,31,2025-10-17,Fraud Support,Medium,48,34.1,False,Escalated,Branch
2053,SR-00002053,6397,13144,1,38,2024-11-13,Complaint,Low,72,71.4,False,Resolved,Email
2054,SR-00002054,3587,7314,4,145,2025-01-08,Complaint,High,24,16.5,False,Open,Mobile App
2055,SR-00002055,1199,2463,1,6,2024-09-29,Dispute,Medium,48,20.3,False,Resolved,Mobile App
2056,SR-00002056,5377,11039,3,103,2023-06-19,Dispute,High,24,12.3,False,Resolved,Mobile App
2057,SR-00002057,5261,10798,1,16,2024-01-17,Investment Inquiry,Medium,48,42.9,False,Resolved,Branch
2058,SR-00002058,2197,4489,1,13,2023-02-12,Account Maintenance,Medium,48,55.9,True,Resolved,Branch
2059,SR-00002059,4252,8698,1,27,2025-03-28,Investment Inquiry,Medium,48,31.2,False,Resolved,Online Banking
2060,SR-00002060,133,278,4,155,2025-07-28,Digital Banking Support,Low,72,114.9,True,Open,Phone
2061,SR-00002061,6811,13978,2,84,2023-02-09,Mortgage Inquiry,High,24,21.8,False,Resolved,Branch
2062,SR-00002062,4933,10119,1,5,2024-01-31,Account Maintenance,Medium,48,82.8,True,Resolved,Email
2063,SR-00002063,1743,3561,2,63,2025-10-26,Account Maintenance,Medium,48,17.2,False,Resolved,Phone
2064,SR-00002064,4653,9530,1,17,2024-05-11,Investment Inquiry,Low,72,56.6,False,Resolved,Phone
2065,SR-00002065,5243,10763,3,119,2024-07-27,Account Maintenance,Medium,48,40.1,False,Resolved,Branch
2066,SR-00002066,546,1115,3,120,2023-11-28,Digital Banking Support,Medium,48,34.1,False,Open,Branch
2067,SR-00002067,581,1194,1,33,2023-11-17,Account Maintenance,High,24,7.3,False,Escalated,Phone
2068,SR-00002068,3498,7143,4,162,2023-09-18,Dispute,Medium,48,71.9,True,Resolved,Branch
2069,SR-00002069,622,1287,1,29,2023-11-06,Dispute,High,24,28.6,True,Resolved,Phone
2070,SR-00002070,4804,9856,6,212,2024-02-26,Complaint,Medium,48,112.4,True,Resolved,Mobile App
2071,SR-00002071,3077,6289,2,60,2024-04-24,Complaint,High,24,33.5,True,Resolved,Phone
2072,SR-00002072,1869,3830,1,34,2025-06-16,Fraud Support,High,24,63.0,True,Resolved,Branch
2073,SR-00002073,1295,2677,2,50,2024-11-23,Digital Banking Support,Medium,48,126.0,True,Resolved,Phone
2074,SR-00002074,520,1063,5,172,2025-01-13,Digital Banking Support,Low,72,93.5,True,Open,Mobile App
2075,SR-00002075,3816,7806,1,3,2024-10-10,Fraud Support,Medium,48,70.5,True,Resolved,Mobile App
2076,SR-00002076,277,582,2,51,2023-12-16,Account Maintenance,Medium,48,48.4,True,Resolved,Mobile App
2077,SR-00002077,2292,4681,3,102,2025-01-30,Card Replacement,High,24,10.4,False,Resolved,Mobile App
2078,SR-00002078,4401,9000,3,98,2023-03-13,Mortgage Inquiry,High,24,10.3,False,Resolved,Online Banking
2079,SR-00002079,5318,10914,3,96,2023-10-08,Investment Inquiry,Medium,48,92.8,True,Resolved,Phone
2080,SR-00002080,3932,8046,1,13,2023-11-05,Complaint,Urgent,8,9.4,True,Resolved,Phone
2081,SR-00002081,711,1463,3,125,2025-08-09,Fraud Support,Low,72,64.9,False,Resolved,Mobile App
2082,SR-00002082,3201,6554,2,79,2023-11-27,Dispute,High,24,9.5,False,Escalated,Mobile App
2083,SR-00002083,5450,11190,3,115,2024-01-16,Complaint,High,24,40.8,True,Resolved,Online Banking
2084,SR-00002084,1210,2486,2,82,2025-10-24,Investment Inquiry,High,24,34.9,True,Resolved,Mobile App
2085,SR-00002085,2185,4464,1,32,2025-01-20,Account Maintenance,Medium,48,30.3,False,Resolved,Branch
2086,SR-00002086,4810,9870,5,199,2024-10-17,Fraud Support,High,24,23.5,False,Resolved,Email
2087,SR-00002087,5322,10924,1,9,2024-09-18,Mortgage Inquiry,Low,72,91.2,True,Resolved,Phone
2088,SR-00002088,4744,9725,3,101,2025-02-15,Digital Banking Support,Low,72,51.0,False,Resolved,Mobile App
2089,SR-00002089,1650,3371,5,192,2023-09-27,Mortgage Inquiry,Low,72,102.3,True,Resolved,Branch
2090,SR-00002090,4633,9493,5,172,2025-11-03,Investment Inquiry,Low,72,41.2,False,Resolved,Email
2091,SR-00002091,2022,4140,2,87,2023-08-15,Complaint,Low,72,23.2,False,Resolved,Phone
2092,SR-00002092,5604,11491,2,89,2025-05-20,Card Replacement,Low,72,105.6,True,Resolved,Branch
2093,SR-00002093,5538,11363,2,81,2024-08-25,Investment Inquiry,Medium,48,19.8,False,Escalated,Mobile App
2094,SR-00002094,6357,13059,2,70,2023-05-07,Account Maintenance,Low,72,26.4,False,Resolved,Email
2095,SR-00002095,6595,13552,1,37,2024-11-24,Card Replacement,Medium,48,41.1,False,Resolved,Online Banking
2096,SR-00002096,6271,12890,3,104,2025-05-10,Mortgage Inquiry,High,24,9.1,False,Resolved,Online Banking
2097,SR-00002097,2528,5153,5,189,2025-02-04,Dispute,Medium,48,38.7,False,Resolved,Mobile App
2098,SR-00002098,4340,8872,6,223,2024-09-11,Complaint,High,24,10.7,False,Resolved,Phone
2099,SR-00002099,2466,5029,5,189,2024-11-24,Mortgage Inquiry,Medium,48,10.9,False,Open,Email
2100,SR-00002100,2198,4490,2,52,2024-10-01,Investment Inquiry,Low,72,45.2,False,Resolved,Phone
2101,SR-00002101,2912,5937,2,47,2025-03-01,Card Replacement,Medium,48,18.3,False,Open,Branch
2102,SR-00002102,997,2041,2,70,2025-11-30,Digital Banking Support,Medium,48,22.8,False,Escalated,Online Banking
2103,SR-00002103,4727,9682,6,225,2024-07-29,Dispute,Low,72,172.6,True,Resolved,Mobile App
2104,SR-00002104,5494,11282,5,197,2023-11-24,Fraud Support,Medium,48,31.2,False,Resolved,Mobile App
2105,SR-00002105,5499,11293,2,78,2024-07-13,Digital Banking Support,Low,72,62.0,False,Resolved,Mobile App
2106,SR-00002106,4481,9178,4,147,2025-05-18,Dispute,High,24,17.4,False,Resolved,Online Banking
2107,SR-00002107,3659,7467,4,170,2025-08-27,Complaint,Medium,48,47.2,False,Resolved,Branch
2108,SR-00002108,4976,10207,3,91,2025-04-30,Dispute,Medium,48,34.8,False,Resolved,Phone
2109,SR-00002109,2000,4096,3,129,2023-02-19,Account Maintenance,Medium,48,22.8,False,Resolved,Online Banking
2110,SR-00002110,4550,9322,6,225,2024-11-21,Digital Banking Support,Medium,48,35.8,False,Escalated,Mobile App
2111,SR-00002111,923,1893,3,120,2023-01-18,Mortgage Inquiry,Medium,48,43.9,False,Resolved,Online Banking
2112,SR-00002112,1954,4000,1,22,2023-12-25,Card Replacement,Low,72,129.0,True,Resolved,Branch
2113,SR-00002113,6568,13500,5,204,2025-06-04,Dispute,Medium,48,40.7,False,Escalated,Phone
2114,SR-00002114,6125,12599,3,100,2024-10-21,Dispute,Medium,48,66.4,True,Resolved,Phone
2115,SR-00002115,5583,11457,2,55,2025-04-01,Card Replacement,Low,72,64.8,False,Open,Mobile App
2116,SR-00002116,5394,11078,3,122,2025-09-02,Fraud Support,Medium,48,28.5,False,Resolved,Mobile App
2117,SR-00002117,3645,7439,4,151,2025-04-14,Digital Banking Support,Medium,48,28.2,False,Resolved,Mobile App
2118,SR-00002118,552,1126,4,167,2023-11-01,Account Maintenance,Low,72,55.7,False,Resolved,Mobile App
2119,SR-00002119,2273,4649,1,35,2024-06-10,Card Replacement,Low,72,21.9,False,Resolved,Mobile App
2120,SR-00002120,2634,5363,4,131,2023-02-08,Digital Banking Support,Medium,48,20.8,False,Resolved,Online Banking
2121,SR-00002121,3160,6456,5,203,2024-11-12,Complaint,Medium,48,19.7,False,Resolved,Phone
2122,SR-00002122,5533,11352,1,41,2024-10-05,Digital Banking Support,Medium,48,104.5,True,Resolved,Mobile App
2123,SR-00002123,215,450,3,106,2024-04-09,Dispute,Low,72,44.6,False,Resolved,Mobile App
2124,SR-00002124,2756,5619,6,226,2025-04-29,Digital Banking Support,High,24,11.5,False,Resolved,Phone
2125,SR-00002125,1584,3241,5,173,2025-07-09,Complaint,High,24,10.4,False,Resolved,Mobile App
2126,SR-00002126,4514,9245,5,177,2025-01-07,Account Maintenance,Low,72,80.9,True,Closed Without Resolution,Online Banking
2127,SR-00002127,3395,6927,1,9,2023-04-28,Dispute,Medium,48,23.7,False,Resolved,Branch
2128,SR-00002128,1319,2727,3,125,2023-02-17,Complaint,Medium,48,21.4,False,Open,Phone
2129,SR-00002129,5657,11594,6,209,2025-11-06,Fraud Support,Medium,48,46.6,False,Resolved,Online Banking
2130,SR-00002130,1726,3525,5,205,2023-10-27,Complaint,Medium,48,17.5,False,Resolved,Mobile App
2131,SR-00002131,2890,5885,5,172,2024-04-03,Card Replacement,Low,72,36.0,False,Open,Mobile App
2132,SR-00002132,2753,5610,2,62,2024-06-28,Account Maintenance,Medium,48,80.6,True,Resolved,Online Banking
2133,SR-00002133,1303,2699,4,136,2023-09-01,Card Replacement,Medium,48,51.0,True,Resolved,Mobile App
2134,SR-00002134,1460,2987,6,214,2025-01-08,Card Replacement,Medium,48,81.0,True,Resolved,Branch
2135,SR-00002135,744,1538,4,169,2023-09-04,Mortgage Inquiry,Medium,48,59.7,True,Resolved,Online Banking
2136,SR-00002136,152,316,1,16,2023-08-16,Mortgage Inquiry,Medium,48,49.4,True,Resolved,Online Banking
2137,SR-00002137,5750,11797,6,220,2023-05-14,Fraud Support,High,24,5.6,False,Escalated,Branch
2138,SR-00002138,3554,7254,1,41,2023-11-20,Digital Banking Support,High,24,6.2,False,Resolved,Online Banking
2139,SR-00002139,3006,6133,5,203,2024-10-26,Digital Banking Support,Medium,48,33.4,False,Closed Without Resolution,Email
2140,SR-00002140,2210,4514,5,192,2024-03-06,Digital Banking Support,Medium,48,21.6,False,Resolved,Phone
2141,SR-00002141,2808,5729,2,77,2024-12-16,Digital Banking Support,Low,72,40.0,False,Resolved,Branch
2142,SR-00002142,3630,7406,3,100,2023-09-23,Digital Banking Support,Low,72,50.7,False,Resolved,Branch
2143,SR-00002143,5135,10542,1,5,2023-07-31,Mortgage Inquiry,Medium,48,25.3,False,Resolved,Mobile App
2144,SR-00002144,2903,5915,3,108,2023-02-01,Investment Inquiry,Low,72,100.7,True,Resolved,Online Banking
2145,SR-00002145,3967,8118,2,47,2023-04-10,Fraud Support,Low,72,97.5,True,Open,Phone
