target_id,branch_id,institution_id,date_key,month_end_date,deposit_balance_target,loan_originations_target,new_accounts_target,service_sla_target
1234,52,2,20241031,2024-10-31,2104118.08,1294455.45,21,0.88
1235,52,2,20241130,2024-11-30,2400659.86,1163600.31,40,0.88
1236,52,2,20241231,2024-12-31,3322587.38,1543560.65,39,0.88
1237,52,2,20250131,2025-01-31,2670495.68,990447.09,33,0.88
1238,52,2,20250228,2025-02-28,3212139.21,1578302.35,25,0.88
1239,52,2,20250331,2025-03-31,2551777.49,1062425.48,59,0.88
1240,52,2,20250430,2025-04-30,3351147.26,1253492.61,30,0.88
1241,52,2,20250531,2025-05-31,3738025.88,787746.31,32,0.88
1242,52,2,20250630,2025-06-30,2679528.56,998531.55,62,0.88
1243,52,2,20250731,2025-07-31,2870384.7,566211.59,73,0.88
1244,52,2,20250831,2025-08-31,2198601.13,1031956.27,46,0.88
1245,52,2,20250930,2025-09-30,2647126.02,1320243.88,55,0.88
1246,52,2,20251031,2025-10-31,2169390.13,1256060.1,20,0.88
1247,52,2,20251130,2025-11-30,2867829.32,1812815.04,76,0.88
1248,52,2,20251231,2025-12-31,653031.67,1823830.61,48,0.88
1249,53,2,20240131,2024-01-31,2418899.73,1524429.14,66,0.88
1250,53,2,20240229,2024-02-29,2272779.75,1398208.3,60,0.88
1251,53,2,20240331,2024-03-31,2356402.88,1137351.09,56,0.88
1252,53,2,20240430,2024-04-30,1626572.0,1495318.82,26,0.88
1253,53,2,20240531,2024-05-31,2443692.12,1794841.24,48,0.88
1254,53,2,20240630,2024-06-30,3121831.9,1276801.87,45,0.88
1255,53,2,20240731,2024-07-31,1473902.1,1103438.67,42,0.88
1256,53,2,20240831,2024-08-31,662602.61,1432325.97,36,0.88
1257,53,2,20240930,2024-09-30,3287390.77,1111571.48,37,0.88
1258,53,2,20241031,2024-10-31,3518081.1,1171344.49,46,0.88
1259,53,2,20241130,2024-11-30,3557885.87,1141548.9,41,0.88
1260,53,2,20241231,2024-12-31,2606431.05,1434244.47,47,0.88
1261,53,2,20250131,2025-01-31,317488.37,1829171.34,57,0.88
1262,53,2,20250228,2025-02-28,2218140.86,1130976.71,40,0.88
1263,53,2,20250331,2025-03-31,3443126.08,790367.4,48,0.88
1264,53,2,20250430,2025-04-30,1321592.73,1943471.14,80,0.88
1265,53,2,20250531,2025-05-31,1576774.05,1280506.01,52,0.88
1266,53,2,20250630,2025-06-30,1632921.93,1251751.31,68,0.88
1267,53,2,20250731,2025-07-31,3213690.11,638608.75,5,0.88
1268,53,2,20250831,2025-08-31,3405888.91,545559.85,28,0.88
1269,53,2,20250930,2025-09-30,3402009.44,578776.86,51,0.88
1270,53,2,20251031,2025-10-31,2834767.24,1649744.89,67,0.88
1271,53,2,20251130,2025-11-30,2782999.85,1563678.93,63,0.88
1272,53,2,20251231,2025-12-31,2131493.6,1397423.15,24,0.88
1273,54,2,20240131,2024-01-31,3856688.48,1459690.8,53,0.88
1274,54,2,20240229,2024-02-29,2161032.79,1372905.87,24,0.88
1275,54,2,20240331,2024-03-31,2402360.89,1646126.18,43,0.88
1276,54,2,20240430,2024-04-30,1998248.43,1204425.72,33,0.88
1277,54,2,20240531,2024-05-31,2623159.45,610438.34,31,0.88
1278,54,2,20240630,2024-06-30,3638669.17,1656148.65,49,0.88
1279,54,2,20240731,2024-07-31,2306563.31,1256954.13,39,0.88
1280,54,2,20240831,2024-08-31,2171580.17,687540.5,41,0.88
1281,54,2,20240930,2024-09-30,2062257.85,1339064.43,52,0.88
1282,54,2,20241031,2024-10-31,4548179.24,1317680.14,52,0.88
1283,54,2,20241130,2024-11-30,2984902.26,1215628.83,49,0.88
1284,54,2,20241231,2024-12-31,2841414.58,1268256.08,24,0.88
1285,54,2,20250131,2025-01-31,2907239.52,1510420.33,37,0.88
1286,54,2,20250228,2025-02-28,3485434.52,1519839.08,34,0.88
1287,54,2,20250331,2025-03-31,2609776.2,1235907.93,52,0.88
1288,54,2,20250430,2025-04-30,3022747.16,768673.06,39,0.88
1289,54,2,20250531,2025-05-31,4351935.99,1255146.66,46,0.88
1290,54,2,20250630,2025-06-30,2084862.98,1188013.43,19,0.88
1291,54,2,20250731,2025-07-31,2911419.07,1873044.02,53,0.88
1292,54,2,20250831,2025-08-31,2097218.89,1279506.26,25,0.88
1293,54,2,20250930,2025-09-30,3095427.14,1312156.15,53,0.88
1294,54,2,20251031,2025-10-31,3898993.48,1315042.0,23,0.88
1295,54,2,20251130,2025-11-30,3838732.84,892643.92,17,0.88
1296,54,2,20251231,2025-12-31,2807918.15,810459.37,40,0.88
1297,55,2,20240131,2024-01-31,2967918.92,1184079.43,52,0.88
1298,55,2,20240229,2024-02-29,2736145.48,1137591.87,73,0.88
1299,55,2,20240331,2024-03-31,3113207.45,978226.5,22,0.88
1300,55,2,20240430,2024-04-30,2293316.49,1044288.85,61,0.88
1301,55,2,20240531,2024-05-31,2597084.39,667832.84,62,0.88
1302,55,2,20240630,2024-06-30,1864593.71,1311331.2,42,0.88
1303,55,2,20240731,2024-07-31,2671611.18,391701.99,52,0.88
1304,55,2,20240831,2024-08-31,2306387.73,1629388.42,18,0.88
1305,55,2,20240930,2024-09-30,1498585.48,1116070.58,31,0.88
1306,55,2,20241031,2024-10-31,3104689.87,1450102.03,38,0.88
1307,55,2,20241130,2024-11-30,2072417.99,847890.85,56,0.88
1308,55,2,20241231,2024-12-31,2671859.89,452896.59,36,0.88
1309,55,2,20250131,2025-01-31,3582242.21,1170018.53,52,0.88
1310,55,2,20250228,2025-02-28,1720632.94,813869.26,20,0.88
1311,55,2,20250331,2025-03-31,1927741.86,1466489.13,38,0.88
1312,55,2,20250430,2025-04-30,2444991.37,1415294.66,51,0.88
1313,55,2,20250531,2025-05-31,2042151.61,1432653.23,30,0.88
1314,55,2,20250630,2025-06-30,2008697.8,1299543.67,28,0.88
1315,55,2,20250731,2025-07-31,2315912.59,1294745.48,43,0.88
1316,55,2,20250831,2025-08-31,2344538.41,1583352.25,66,0.88
1317,55,2,20250930,2025-09-30,1958003.79,1274382.65,21,0.88
1318,55,2,20251031,2025-10-31,2173052.13,1346704.55,48,0.88
1319,55,2,20251130,2025-11-30,1842828.82,1354321.67,33,0.88
1320,55,2,20251231,2025-12-31,835517.88,1972725.19,42,0.88
1321,56,2,20240131,2024-01-31,2157233.71,934125.15,51,0.88
1322,56,2,20240229,2024-02-29,2755751.2,2089178.75,65,0.88
1323,56,2,20240331,2024-03-31,2460263.21,1356254.26,31,0.88
1324,56,2,20240430,2024-04-30,2896937.48,1717703.37,27,0.88
1325,56,2,20240531,2024-05-31,2405537.41,1292095.9,57,0.88
1326,56,2,20240630,2024-06-30,1946279.37,993103.47,41,0.88
1327,56,2,20240731,2024-07-31,3500694.63,962695.0,46,0.88
1328,56,2,20240831,2024-08-31,3298636.42,1390759.27,58,0.88
1329,56,2,20240930,2024-09-30,2857827.66,1038266.78,49,0.88
1330,56,2,20241031,2024-10-31,1269707.31,1074464.02,64,0.88
1331,56,2,20241130,2024-11-30,2410675.18,1169180.19,77,0.88
1332,56,2,20241231,2024-12-31,2778910.69,1372798.75,35,0.88
1333,56,2,20250131,2025-01-31,2330050.74,891238.98,12,0.88
1334,56,2,20250228,2025-02-28,3833547.22,643704.25,43,0.88
1335,56,2,20250331,2025-03-31,2774232.04,931136.73,9,0.88
1336,56,2,20250430,2025-04-30,1975006.05,114069.42,27,0.88
1337,56,2,20250531,2025-05-31,2427602.73,1098129.48,26,0.88
1338,56,2,20250630,2025-06-30,1641529.71,1206979.94,65,0.88
1339,56,2,20250731,2025-07-31,3476413.08,1472637.97,58,0.88
1340,56,2,20250831,2025-08-31,3929113.57,1028663.86,47,0.88
1341,56,2,20250930,2025-09-30,1760407.15,953175.46,22,0.88
1342,56,2,20251031,2025-10-31,2384435.73,858205.13,46,0.88
1343,56,2,20251130,2025-11-30,2618833.42,504113.61,50,0.88
1344,56,2,20251231,2025-12-31,1580657.51,717148.54,43,0.88
1345,57,2,20240131,2024-01-31,2323373.53,1080976.84,52,0.88
1346,57,2,20240229,2024-02-29,2248875.92,628683.28,41,0.88
1347,57,2,20240331,2024-03-31,1530100.41,1240787.9,36,0.88
1348,57,2,20240430,2024-04-30,2537976.5,1099739.86,46,0.88
1349,57,2,20240531,2024-05-31,1996982.24,1057430.1,38,0.88
1350,57,2,20240630,2024-06-30,2533366.46,1052743.25,32,0.88
1351,57,2,20240731,2024-07-31,2591382.18,1500193.05,45,0.88
1352,57,2,20240831,2024-08-31,2846195.33,1499513.76,59,0.88
1353,57,2,20240930,2024-09-30,2639931.67,827525.93,31,0.88
1354,57,2,20241031,2024-10-31,3322643.23,745207.98,80,0.88
1355,57,2,20241130,2024-11-30,1829076.59,962611.78,64,0.88
1356,57,2,20241231,2024-12-31,2344047.3,1247364.93,56,0.88
1357,57,2,20250131,2025-01-31,3546117.03,1740510.35,72,0.88
1358,57,2,20250228,2025-02-28,3566996.35,2140191.8,19,0.88
1359,57,2,20250331,2025-03-31,3121072.02,1060178.48,59,0.88
1360,57,2,20250430,2025-04-30,2240909.0,939030.0,47,0.88
1361,57,2,20250531,2025-05-31,2825017.61,1470864.98,31,0.88
1362,57,2,20250630,2025-06-30,2706230.92,1340751.08,44,0.88
1363,57,2,20250731,2025-07-31,3492719.99,2010049.94,44,0.88
1364,57,2,20250831,2025-08-31,1070528.25,1495769.5,34,0.88
1365,57,2,20250930,2025-09-30,1454134.2,1013640.59,56,0.88
1366,57,2,20251031,2025-10-31,2602451.69,1491162.66,62,0.88
1367,57,2,20251130,2025-11-30,2542512.43,1107921.14,64,0.88
1368,57,2,20251231,2025-12-31,2534726.84,2012918.29,56,0.88
1369,58,2,20240131,2024-01-31,2654022.57,1464875.77,39,0.88
1370,58,2,20240229,2024-02-29,2887793.13,1461721.56,49,0.88
1371,58,2,20240331,2024-03-31,2737116.64,1463020.71,62,0.88
1372,58,2,20240430,2024-04-30,2889273.44,1164533.27,46,0.88
1373,58,2,20240531,2024-05-31,3327054.5,1361386.03,34,0.88
1374,58,2,20240630,2024-06-30,3483958.26,891402.89,32,0.88
1375,58,2,20240731,2024-07-31,3247210.63,1199334.61,49,0.88
1376,58,2,20240831,2024-08-31,2301866.27,1016341.93,48,0.88
1377,58,2,20240930,2024-09-30,1955074.41,1723848.77,43,0.88
1378,58,2,20241031,2024-10-31,884128.56,502128.69,46,0.88
1379,58,2,20241130,2024-11-30,2578606.24,1295187.8,14,0.88
1380,58,2,20241231,2024-12-31,2843292.62,1078555.99,57,0.88
1381,58,2,20250131,2025-01-31,3624154.89,871531.68,73,0.88
1382,58,2,20250228,2025-02-28,1488503.99,1375747.89,44,0.88
1383,58,2,20250331,2025-03-31,2477566.46,1424564.34,31,0.88
1384,58,2,20250430,2025-04-30,1500780.82,949096.59,41,0.88
1385,58,2,20250531,2025-05-31,1518506.09,1386716.24,63,0.88
1386,58,2,20250630,2025-06-30,2428217.26,954422.73,48,0.88
1387,58,2,20250731,2025-07-31,2087585.54,1438449.1,57,0.88
1388,58,2,20250831,2025-08-31,3276749.75,1021494.25,47,0.88
1389,58,2,20250930,2025-09-30,1851859.26,790187.05,49,0.88
1390,58,2,20251031,2025-10-31,3132760.7,1141995.88,48,0.88
1391,58,2,20251130,2025-11-30,2715950.83,1155462.59,53,0.88
1392,58,2,20251231,2025-12-31,2368535.56,942216.83,46,0.88
1393,59,2,20240131,2024-01-31,1846989.89,1309411.44,33,0.88
1394,59,2,20240229,2024-02-29,2639431.39,1875387.27,60,0.88
1395,59,2,20240331,2024-03-31,3395175.11,1140709.96,71,0.88
1396,59,2,20240430,2024-04-30,2611353.08,1423389.93,23,0.88
1397,59,2,20240531,2024-05-31,3054193.06,1330622.6,47,0.88
1398,59,2,20240630,2024-06-30,2097713.56,1395581.13,28,0.88
1399,59,2,20240731,2024-07-31,2652626.23,1345164.49,38,0.88
1400,59,2,20240831,2024-08-31,2743979.08,1274672.79,33,0.88
1401,59,2,20240930,2024-09-30,1995483.96,1483824.69,11,0.88
1402,59,2,20241031,2024-10-31,3375749.05,1431075.34,52,0.88
1403,59,2,20241130,2024-11-30,1962705.39,797061.41,52,0.88
1404,59,2,20241231,2024-12-31,3252985.9,1109963.48,29,0.88
1405,59,2,20250131,2025-01-31,2929555.1,1598710.89,51,0.88
1406,59,2,20250228,2025-02-28,4113759.47,1083291.46,59,0.88
1407,59,2,20250331,2025-03-31,2374898.35,1209648.2,47,0.88
1408,59,2,20250430,2025-04-30,2280129.14,1936069.11,45,0.88
1409,59,2,20250531,2025-05-31,1892579.59,1376722.42,70,0.88
1410,59,2,20250630,2025-06-30,3904418.99,1187791.87,33,0.88
1411,59,2,20250731,2025-07-31,2321137.82,759555.52,66,0.88
1412,59,2,20250831,2025-08-31,1861267.99,1309780.59,34,0.88
1413,59,2,20250930,2025-09-30,2173116.55,1964153.68,48,0.88
1414,59,2,20251031,2025-10-31,2355082.46,1222484.92,49,0.88
1415,59,2,20251130,2025-11-30,1490566.67,1457665.35,41,0.88
1416,59,2,20251231,2025-12-31,2745950.8,1230113.62,60,0.88
1417,60,2,20240131,2024-01-31,1967195.05,1086730.08,48,0.88
1418,60,2,20240229,2024-02-29,3360101.02,1338040.53,48,0.88
1419,60,2,20240331,2024-03-31,3727430.94,1405001.51,20,0.88
1420,60,2,20240430,2024-04-30,2833736.32,1486561.11,33,0.88
1421,60,2,20240531,2024-05-31,2393344.74,969089.0,56,0.88
1422,60,2,20240630,2024-06-30,1979936.86,845543.35,30,0.88
1423,60,2,20240731,2024-07-31,1749017.61,1303763.51,37,0.88
1424,60,2,20240831,2024-08-31,2066786.2,1605854.88,71,0.88
1425,60,2,20240930,2024-09-30,2030055.31,1176207.76,24,0.88
1426,60,2,20241031,2024-10-31,2992132.38,1083357.1,71,0.88
1427,60,2,20241130,2024-11-30,3683588.2,1561696.48,61,0.88
1428,60,2,20241231,2024-12-31,2577067.65,1486472.7,44,0.88
1429,60,2,20250131,2025-01-31,2174034.73,970239.19,37,0.88
1430,60,2,20250228,2025-02-28,2865908.6,1082530.47,36,0.88
1431,60,2,20250331,2025-03-31,3125170.25,792806.11,68,0.88
1432,60,2,20250430,2025-04-30,2565320.18,1415056.28,32,0.88
1433,60,2,20250531,2025-05-31,1541867.9,1502244.06,30,0.88
1434,60,2,20250630,2025-06-30,2776798.84,964354.95,44,0.88
1435,60,2,20250731,2025-07-31,3781612.75,1561061.23,37,0.88
1436,60,2,20250831,2025-08-31,2174795.2,1455841.52,18,0.88
1437,60,2,20250930,2025-09-30,2510152.73,1127789.9,42,0.88
1438,60,2,20251031,2025-10-31,2866433.83,1691890.0,53,0.88
1439,60,2,20251130,2025-11-30,2586292.18,1836634.8,32,0.88
1440,60,2,20251231,2025-12-31,2774599.04,1351074.63,15,0.88
1441,61,2,20240131,2024-01-31,1243536.78,1378806.48,52,0.88
1442,61,2,20240229,2024-02-29,2389692.77,1540751.32,61,0.88
1443,61,2,20240331,2024-03-31,1654967.63,1532428.57,54,0.88
1444,61,2,20240430,2024-04-30,1826112.31,1105550.23,56,0.88
1445,61,2,20240531,2024-05-31,2802014.7,1024554.21,36,0.88
1446,61,2,20240630,2024-06-30,2408046.73,1385521.58,44,0.88
1447,61,2,20240731,2024-07-31,3389998.82,640523.91,72,0.88
1448,61,2,20240831,2024-08-31,1819995.59,906412.94,38,0.88
1449,61,2,20240930,2024-09-30,3317055.9,507131.08,74,0.88
1450,61,2,20241031,2024-10-31,2993209.34,1183165.17,59,0.88
1451,61,2,20241130,2024-11-30,2876918.7,1100882.04,52,0.88
1452,61,2,20241231,2024-12-31,3053461.6,1075576.41,45,0.88
1453,61,2,20250131,2025-01-31,2717054.17,1667153.26,45,0.88
1454,61,2,20250228,2025-02-28,2350409.4,1445316.03,45,0.88
1455,61,2,20250331,2025-03-31,3693366.57,1536407.7,38,0.88
1456,61,2,20250430,2025-04-30,2757430.29,1531075.9,45,0.88
1457,61,2,20250531,2025-05-31,2099398.31,1280685.31,72,0.88
1458,61,2,20250630,2025-06-30,2723745.64,311296.02,49,0.88
1459,61,2,20250731,2025-07-31,3413640.89,834786.61,63,0.88
1460,61,2,20250831,2025-08-31,2782395.45,734478.3,41,0.88
1461,61,2,20250930,2025-09-30,1558007.68,830632.18,5,0.88
1462,61,2,20251031,2025-10-31,3463498.06,953505.39,31,0.88
1463,61,2,20251130,2025-11-30,2446521.75,531657.35,24,0.88
1464,61,2,20251231,2025-12-31,2964062.36,1543420.08,63,0.88
1465,62,2,20240131,2024-01-31,2220037.08,1149229.64,42,0.88
1466,62,2,20240229,2024-02-29,2657474.53,970367.8,47,0.88
1467,62,2,20240331,2024-03-31,3218106.12,1116973.22,72,0.88
1468,62,2,20240430,2024-04-30,1885246.19,1345822.73,54,0.88
1469,62,2,20240531,2024-05-31,2270025.81,1402923.42,70,0.88
1470,62,2,20240630,2024-06-30,2534037.74,1153301.12,27,0.88
1471,62,2,20240731,2024-07-31,1469408.53,1384791.45,33,0.88
1472,62,2,20240831,2024-08-31,3094995.85,922623.93,26,0.88
1473,62,2,20240930,2024-09-30,2969528.4,804748.59,49,0.88
1474,62,2,20241031,2024-10-31,1812158.64,1338646.29,12,0.88
1475,62,2,20241130,2024-11-30,1860583.92,2149874.62,26,0.88
1476,62,2,20241231,2024-12-31,2267812.81,921596.25,54,0.88
1477,62,2,20250131,2025-01-31,2362745.38,1176796.16,36,0.88
1478,62,2,20250228,2025-02-28,1012505.48,736337.28,38,0.88
1479,62,2,20250331,2025-03-31,2464756.69,1384149.14,44,0.88
1480,62,2,20250430,2025-04-30,1958299.71,1216129.63,62,0.88
1481,62,2,20250531,2025-05-31,2617073.79,750895.73,47,0.88
1482,62,2,20250630,2025-06-30,1679659.09,1599444.66,29,0.88
1483,62,2,20250731,2025-07-31,4007386.74,1049680.02,76,0.88
1484,62,2,20250831,2025-08-31,2421075.01,730690.37,41,0.88
1485,62,2,20250930,2025-09-30,2898210.34,1908531.54,63,0.88
1486,62,2,20251031,2025-10-31,2854019.01,777944.88,38,0.88
1487,62,2,20251130,2025-11-30,3707837.96,959485.9,56,0.88
1488,62,2,20251231,2025-12-31,1727835.75,1088211.64,51,0.88
1489,63,2,20240131,2024-01-31,2677837.82,1521077.44,39,0.88
1490,63,2,20240229,2024-02-29,2220213.52,1403128.4,41,0.88
1491,63,2,20240331,2024-03-31,2529899.47,1090115.37,11,0.88
1492,63,2,20240430,2024-04-30,2867636.05,1452304.65,62,0.88
1493,63,2,20240531,2024-05-31,3393794.0,1422109.57,41,0.88
1494,63,2,20240630,2024-06-30,951436.61,1142512.76,67,0.88
1495,63,2,20240731,2024-07-31,3659235.37,1180881.34,24,0.88
1496,63,2,20240831,2024-08-31,2490566.32,1505600.42,41,0.88
1497,63,2,20240930,2024-09-30,2507874.95,1400710.08,67,0.88
1498,63,2,20241031,2024-10-31,2526411.56,1540947.97,42,0.88
1499,63,2,20241130,2024-11-30,2203082.56,1581720.9,34,0.88
1500,63,2,20241231,2024-12-31,3720489.74,1787235.8,62,0.88
1501,63,2,20250131,2025-01-31,2080370.43,378871.43,37,0.88
1502,63,2,20250228,2025-02-28,1319547.07,751305.72,68,0.88
1503,63,2,20250331,2025-03-31,1982261.16,1736873.43,64,0.88
1504,63,2,20250430,2025-04-30,2693041.17,1651319.74,42,0.88
1505,63,2,20250531,2025-05-31,2722650.61,1694712.42,53,0.88
1506,63,2,20250630,2025-06-30,2033981.02,1231833.55,53,0.88
1507,63,2,20250731,2025-07-31,2320318.08,1709493.11,51,0.88
1508,63,2,20250831,2025-08-31,3673465.84,1143121.12,68,0.88
1509,63,2,20250930,2025-09-30,2191061.56,1208603.0,90,0.88
1510,63,2,20251031,2025-10-31,4442431.75,683544.71,23,0.88
1511,63,2,20251130,2025-11-30,2484262.84,1233924.01,44,0.88
1512,63,2,20251231,2025-12-31,3410811.38,1853911.56,48,0.88
1513,64,2,20240131,2024-01-31,3764947.56,1391280.12,51,0.88
1514,64,2,20240229,2024-02-29,1055852.66,1892011.93,30,0.88
1515,64,2,20240331,2024-03-31,3054918.74,1461139.67,51,0.88
1516,64,2,20240430,2024-04-30,1457174.94,1179847.87,40,0.88
1517,64,2,20240531,2024-05-31,1224669.5,1232898.88,68,0.88
1518,64,2,20240630,2024-06-30,3183630.85,1746605.18,55,0.88
1519,64,2,20240731,2024-07-31,3094146.23,1197004.55,65,0.88
1520,64,2,20240831,2024-08-31,2575996.07,736210.76,58,0.88
1521,64,2,20240930,2024-09-30,1974000.26,1250210.79,37,0.88
1522,64,2,20241031,2024-10-31,2341295.35,1510600.15,38,0.88
1523,64,2,20241130,2024-11-30,2342347.35,1092327.22,43,0.88
1524,64,2,20241231,2024-12-31,2185404.77,1725081.86,43,0.88
1525,64,2,20250131,2025-01-31,1647920.7,951318.42,55,0.88
1526,64,2,20250228,2025-02-28,2456652.74,1789771.7,50,0.88
1527,64,2,20250331,2025-03-31,2290660.38,1352181.92,54,0.88
1528,64,2,20250430,2025-04-30,1648404.84,1177986.24,77,0.88
1529,64,2,20250531,2025-05-31,3366741.52,1467068.1,27,0.88
1530,64,2,20250630,2025-06-30,2919838.8,921723.49,44,0.88
1531,64,2,20250731,2025-07-31,2315830.26,1318625.8,13,0.88
1532,64,2,20250831,2025-08-31,2157922.07,1287506.26,73,0.88
1533,64,2,20250930,2025-09-30,3588557.47,1172623.95,43,0.88
1534,64,2,20251031,2025-10-31,2234450.72,852524.24,48,0.88
1535,64,2,20251130,2025-11-30,2169006.47,1326239.07,29,0.88
1536,64,2,20251231,2025-12-31,2465252.41,1314268.31,26,0.88
1537,65,2,20240131,2024-01-31,3156258.95,1283418.22,10,0.88
1538,65,2,20240229,2024-02-29,850065.82,531520.14,50,0.88
1539,65,2,20240331,2024-03-31,1956998.87,863923.41,52,0.88
1540,65,2,20240430,2024-04-30,1537793.66,479984.32,66,0.88
1541,65,2,20240531,2024-05-31,1740082.98,1593209.57,14,0.88
1542,65,2,20240630,2024-06-30,1735574.13,1116722.91,39,0.88
1543,65,2,20240731,2024-07-31,2975027.5,1367495.05,66,0.88
1544,65,2,20240831,2024-08-31,2914408.34,1502749.75,68,0.88
1545,65,2,20240930,2024-09-30,1708267.22,1098340.34,17,0.88
1546,65,2,20241031,2024-10-31,2639346.53,1067959.84,30,0.88
1547,65,2,20241130,2024-11-30,2400861.34,1159632.27,71,0.88
1548,65,2,20241231,2024-12-31,2114736.48,1305173.77,42,0.88
1549,65,2,20250131,2025-01-31,3106612.52,1259187.83,35,0.88
1550,65,2,20250228,2025-02-28,2472753.32,1081688.65,33,0.88
1551,65,2,20250331,2025-03-31,1413541.94,1096290.65,33,0.88
1552,65,2,20250430,2025-04-30,1961135.3,1724116.93,28,0.88
1553,65,2,20250531,2025-05-31,3373682.82,1601121.77,51,0.88
1554,65,2,20250630,2025-06-30,3982520.92,1330785.27,50,0.88
1555,65,2,20250731,2025-07-31,1987025.11,1354317.18,40,0.88
1556,65,2,20250831,2025-08-31,3125676.72,417945.68,76,0.88
1557,65,2,20250930,2025-09-30,3002384.75,987385.9,44,0.88
1558,65,2,20251031,2025-10-31,2415738.74,1014721.2,37,0.88
1559,65,2,20251130,2025-11-30,2036593.21,1149808.87,61,0.88
1560,65,2,20251231,2025-12-31,2524433.31,1155591.9,69,0.88
1561,66,2,20240131,2024-01-31,3120107.91,1182668.5,36,0.88
1562,66,2,20240229,2024-02-29,2595292.45,1083355.83,71,0.88
1563,66,2,20240331,2024-03-31,2825388.61,1382111.5,48,0.88
1564,66,2,20240430,2024-04-30,1112405.41,955438.22,61,0.88
1565,66,2,20240531,2024-05-31,2402019.6,1772421.48,80,0.88
1566,66,2,20240630,2024-06-30,2720588.99,1327975.49,53,0.88
1567,66,2,20240731,2024-07-31,3729270.08,739152.69,61,0.88
1568,66,2,20240831,2024-08-31,3527504.53,1395204.38,55,0.88
1569,66,2,20240930,2024-09-30,2705793.44,1088392.64,48,0.88
1570,66,2,20241031,2024-10-31,2241437.05,1718819.08,51,0.88
1571,66,2,20241130,2024-11-30,1468484.89,800923.42,59,0.88
1572,66,2,20241231,2024-12-31,2500032.19,1841542.67,79,0.88
1573,66,2,20250131,2025-01-31,2159499.6,675919.02,48,0.88
1574,66,2,20250228,2025-02-28,2949345.86,944125.57,33,0.88
1575,66,2,20250331,2025-03-31,1869867.54,986706.18,62,0.88
1576,66,2,20250430,2025-04-30,2006342.01,1490564.62,54,0.88
1577,66,2,20250531,2025-05-31,1789532.82,979037.49,28,0.88
1578,66,2,20250630,2025-06-30,3022946.24,1253242.56,17,0.88
1579,66,2,20250731,2025-07-31,2727716.87,916658.11,22,0.88
1580,66,2,20250831,2025-08-31,4486558.55,1256481.21,48,0.88
1581,66,2,20250930,2025-09-30,2841317.65,1834327.5,24,0.88
1582,66,2,20251031,2025-10-31,2195295.86,921840.87,51,0.88
1583,66,2,20251130,2025-11-30,2211076.94,966719.01,33,0.88
1584,66,2,20251231,2025-12-31,2643554.88,1272317.13,77,0.88
1585,67,2,20240131,2024-01-31,2649895.52,935092.33,60,0.88
1586,67,2,20240229,2024-02-29,2033809.19,1497954.87,59,0.88
1587,67,2,20240331,2024-03-31,2754443.4,1053262.14,33,0.88
1588,67,2,20240430,2024-04-30,2170314.12,1077897.68,49,0.88
1589,67,2,20240531,2024-05-31,3576834.92,1070210.3,34,0.88
1590,67,2,20240630,2024-06-30,2758355.86,1445489.94,50,0.88
1591,67,2,20240731,2024-07-31,2433850.56,1263530.11,40,0.88
1592,67,2,20240831,2024-08-31,3544951.23,1515952.06,51,0.88
1593,67,2,20240930,2024-09-30,3183116.15,1476816.88,67,0.88
1594,67,2,20241031,2024-10-31,2357110.5,1474195.19,59,0.88
1595,67,2,20241130,2024-11-30,772992.81,1171940.53,49,0.88
1596,67,2,20241231,2024-12-31,2950551.6,403072.21,68,0.88
1597,67,2,20250131,2025-01-31,2546194.28,1677805.34,54,0.88
1598,67,2,20250228,2025-02-28,2075402.08,1540578.48,32,0.88
