loan_payment_id,loan_id,account_id,customer_id,institution_id,date_key,due_date,paid_date,amount_due,amount_paid,days_late,principal_component,interest_component,payment_status
883,50,475,227,2,20230430,2023-04-30,2023-04-30,460.19,460.19,0,176.33,283.86,Paid
884,50,475,227,2,20230531,2023-05-31,2023-05-31,460.19,460.19,0,177.78,282.4,Paid
885,50,475,227,2,20230630,2023-06-30,2023-06-30,460.19,460.19,0,179.25,280.94,Paid
886,50,475,227,2,20230731,2023-07-31,2023-07-31,460.19,460.19,0,180.72,279.46,Paid
887,50,475,227,2,20230831,2023-08-31,2023-08-31,460.19,460.19,0,182.21,277.98,Paid
888,50,475,227,2,20230930,2023-09-30,2023-09-30,460.19,460.19,0,183.71,276.48,Paid
889,50,475,227,2,20231031,2023-10-31,2023-10-31,460.19,460.19,0,185.22,274.96,Paid
890,50,475,227,2,20231130,2023-11-30,2023-11-30,460.19,460.19,0,186.75,273.44,Paid
891,50,475,227,2,20231231,2023-12-31,2023-12-31,460.19,460.19,0,188.29,271.9,Paid
892,50,475,227,2,20240131,2024-01-31,2024-01-31,460.19,460.19,0,189.84,270.35,Paid
893,50,475,227,2,20240229,2024-02-29,2024-02-29,460.19,460.19,0,191.4,268.79,Paid
894,50,475,227,2,20240331,2024-03-31,2024-03-31,460.19,460.19,0,192.97,267.21,Paid
895,50,475,227,2,20240430,2024-04-30,2024-04-30,460.19,460.19,0,194.56,265.62,Paid
896,50,475,227,2,20240531,2024-05-31,2024-05-31,460.19,460.19,0,196.16,264.02,Paid
897,50,475,227,2,20240630,2024-06-30,2024-06-30,460.19,460.19,0,197.78,262.41,Paid
898,50,475,227,2,20240731,2024-07-31,2024-07-31,460.19,460.19,0,199.41,260.78,Paid
899,50,475,227,2,20240831,2024-08-31,2024-08-31,460.19,460.19,0,201.05,259.14,Paid
900,50,475,227,2,20240930,2024-09-30,2024-10-05,460.19,460.19,5,202.7,257.48,Paid
901,50,475,227,2,20241031,2024-10-31,2024-10-31,460.19,460.19,0,204.37,255.81,Paid
902,50,475,227,2,20241130,2024-11-30,2025-01-31,460.19,460.19,62,206.06,254.13,Paid
903,50,475,227,2,20241231,2024-12-31,2024-12-31,460.19,460.19,0,207.75,252.44,Paid
904,51,478,229,4,20230131,2023-01-31,2023-01-31,1412.18,1412.18,0,818.15,594.03,Paid
905,51,478,229,4,20230228,2023-02-28,2023-02-28,1412.18,1412.18,0,825.63,586.55,Paid
906,51,478,229,4,20230331,2023-03-31,2023-03-31,1412.18,1412.18,0,833.17,579.01,Paid
907,51,478,229,4,20230430,2023-04-30,2023-04-30,1412.18,1412.18,0,840.79,571.39,Paid
908,51,478,229,4,20230531,2023-05-31,2023-05-31,1412.18,1412.18,0,848.47,563.71,Paid
909,51,478,229,4,20230630,2023-06-30,2023-06-30,1412.18,1412.18,0,856.22,555.95,Paid
910,51,478,229,4,20230731,2023-07-31,2023-07-31,1412.18,1412.18,0,864.05,548.13,Paid
911,51,478,229,4,20230831,2023-08-31,2023-08-31,1412.18,1412.18,0,871.95,540.23,Paid
912,51,478,229,4,20230930,2023-09-30,2023-09-30,1412.18,1412.18,0,879.91,532.26,Paid
913,51,478,229,4,20231031,2023-10-31,2023-11-15,1412.18,1412.18,15,887.96,524.22,Paid
914,51,478,229,4,20231130,2023-11-30,2023-11-30,1412.18,1412.18,0,896.07,516.11,Paid
915,51,478,229,4,20231231,2023-12-31,2023-12-31,1412.18,1412.18,0,904.26,507.92,Paid
916,51,478,229,4,20240131,2024-01-31,2024-01-31,1412.18,1412.18,0,912.52,499.65,Paid
917,51,478,229,4,20240229,2024-02-29,2024-02-29,1412.18,1412.18,0,920.86,491.31,Paid
918,51,478,229,4,20240331,2024-03-31,2024-03-31,1412.18,1412.18,0,929.28,482.9,Paid
919,51,478,229,4,20240430,2024-04-30,2024-04-30,1412.18,1412.18,0,937.77,474.41,Paid
920,51,478,229,4,20240531,2024-05-31,2024-05-31,1412.18,1412.18,0,946.34,465.84,Paid
921,51,478,229,4,20240630,2024-06-30,2024-06-30,1412.18,1412.18,0,954.99,457.19,Paid
922,51,478,229,4,20240731,2024-07-31,2024-07-31,1412.18,1412.18,0,963.72,448.46,Paid
923,51,478,229,4,20240831,2024-08-31,2024-08-31,1412.18,1412.18,0,972.52,439.65,Paid
924,51,478,229,4,20240930,2024-09-30,2024-09-30,1412.18,1412.18,0,981.41,430.77,Paid
925,51,478,229,4,20241031,2024-10-31,2024-10-31,1412.18,1412.18,0,990.38,421.8,Paid
926,51,478,229,4,20241130,2024-11-30,2024-11-30,1412.18,1412.18,0,999.43,412.75,Paid
927,51,478,229,4,20241231,2024-12-31,2024-12-31,1412.18,1412.18,0,1008.57,403.61,Paid
928,52,480,229,1,20230331,2023-03-31,2023-03-31,95.29,95.29,0,22.14,73.14,Paid
929,52,480,229,1,20230430,2023-04-30,2023-04-30,95.29,95.29,0,22.25,73.04,Paid
930,52,480,229,1,20230531,2023-05-31,2023-05-31,95.29,95.29,0,22.36,72.93,Paid
931,52,480,229,1,20230630,2023-06-30,2023-06-30,95.29,95.29,0,22.47,72.82,Paid
932,52,480,229,1,20230731,2023-07-31,2023-07-31,95.29,95.29,0,22.58,72.71,Paid
933,52,480,229,1,20230831,2023-08-31,2023-08-31,95.29,95.29,0,22.69,72.6,Paid
934,52,480,229,1,20230930,2023-09-30,2023-09-30,95.29,95.29,0,22.8,72.49,Paid
935,52,480,229,1,20231031,2023-10-31,2023-10-31,95.29,95.29,0,22.91,72.38,Paid
936,52,480,229,1,20231130,2023-11-30,2023-11-30,95.29,95.29,0,23.02,72.27,Paid
937,52,480,229,1,20231231,2023-12-31,2023-12-31,95.29,95.29,0,23.14,72.15,Paid
938,52,480,229,1,20240131,2024-01-31,2024-01-31,95.29,95.29,0,23.25,72.04,Paid
939,52,480,229,1,20240229,2024-02-29,2024-02-29,95.29,95.29,0,23.36,71.93,Paid
940,52,480,229,1,20240331,2024-03-31,2024-03-31,95.29,95.29,0,23.48,71.81,Paid
941,52,480,229,1,20240430,2024-04-30,2024-04-30,95.29,95.29,0,23.59,71.7,Paid
942,52,480,229,1,20240531,2024-05-31,2024-05-31,95.29,95.29,0,23.7,71.58,Paid
943,52,480,229,1,20240630,2024-06-30,2024-07-31,95.29,95.29,31,23.82,71.47,Paid
944,52,480,229,1,20240731,2024-07-31,2024-07-31,95.29,95.29,0,23.94,71.35,Paid
945,52,480,229,1,20240831,2024-08-31,2024-08-31,95.29,95.29,0,24.05,71.24,Paid
946,52,480,229,1,20240930,2024-09-30,2024-09-30,95.29,95.29,0,24.17,71.12,Paid
947,52,480,229,1,20241031,2024-10-31,2024-10-31,95.29,95.29,0,24.29,71.0,Paid
948,52,480,229,1,20241130,2024-11-30,2024-11-30,95.29,95.29,0,24.41,70.88,Paid
949,52,480,229,1,20241231,2024-12-31,2024-12-31,95.29,95.29,0,24.53,70.76,Paid
950,52,480,229,1,20250131,2025-01-31,2025-01-31,95.29,95.29,0,24.65,70.64,Paid
951,52,480,229,1,20250228,2025-02-28,2025-02-28,95.29,95.29,0,24.77,70.52,Paid
952,53,486,232,6,20250331,2025-03-31,2025-03-31,100.47,100.47,0,20.3,80.16,Paid
953,53,486,232,6,20250430,2025-04-30,2025-04-30,100.47,100.47,0,20.41,80.05,Paid
954,53,486,232,6,20250531,2025-05-31,2025-05-31,100.47,100.47,0,20.52,79.94,Paid
955,53,486,232,6,20250630,2025-06-30,2025-06-30,100.47,100.47,0,20.63,79.83,Paid
956,53,486,232,6,20250731,2025-07-31,2025-07-31,100.47,100.47,0,20.74,79.72,Paid
957,53,486,232,6,20250831,2025-08-31,2025-09-05,100.47,100.47,5,20.85,79.61,Paid
958,53,486,232,6,20250930,2025-09-30,2025-10-31,100.47,100.47,31,20.96,79.5,Missed
959,53,486,232,6,20251031,2025-10-31,2025-12-01,100.47,100.47,31,21.08,79.39,Paid
960,53,486,232,6,20251130,2025-11-30,2025-11-30,100.47,100.47,0,21.19,79.28,Paid
961,53,486,232,6,20251231,2025-12-31,2026-01-05,100.47,100.47,5,21.3,79.16,Paid
962,54,488,233,2,20240630,2024-06-30,2024-06-30,2463.93,2463.93,0,435.07,2028.86,Paid
963,54,488,233,2,20240731,2024-07-31,2024-07-31,2463.93,2463.93,0,437.59,2026.34,Paid
964,54,488,233,2,20240831,2024-08-31,2024-08-31,2463.93,2463.93,0,440.13,2023.8,Paid
965,54,488,233,2,20240930,2024-09-30,2024-09-30,2463.93,2463.93,0,442.68,2021.25,Paid
966,54,488,233,2,20241031,2024-10-31,2024-10-31,2463.93,2463.93,0,445.25,2018.68,Paid
967,54,488,233,2,20241130,2024-11-30,2024-11-30,2463.93,2463.93,0,447.83,2016.1,Paid
968,54,488,233,2,20241231,2024-12-31,2024-12-31,2463.93,2463.93,0,450.43,2013.51,Paid
969,54,488,233,2,20250131,2025-01-31,2025-01-31,2463.93,2463.93,0,453.04,2010.89,Paid
970,54,488,233,2,20250228,2025-02-28,2025-02-28,2463.93,2463.93,0,455.66,2008.27,Paid
971,54,488,233,2,20250331,2025-03-31,2025-03-31,2463.93,2463.93,0,458.3,2005.63,Paid
972,54,488,233,2,20250430,2025-04-30,2025-04-30,2463.93,2463.93,0,460.96,2002.97,Paid
973,54,488,233,2,20250531,2025-05-31,2025-05-31,2463.93,2463.93,0,463.63,2000.3,Paid
974,54,488,233,2,20250630,2025-06-30,2025-06-30,2463.93,2463.93,0,466.32,1997.61,Paid
975,54,488,233,2,20250731,2025-07-31,2025-07-31,2463.93,2463.93,0,469.02,1994.91,Paid
976,54,488,233,2,20250831,2025-08-31,2025-08-31,2463.93,2463.93,0,471.74,1992.19,Paid
977,54,488,233,2,20250930,2025-09-30,2025-09-30,2463.93,2463.93,0,474.48,1989.45,Paid
978,54,488,233,2,20251031,2025-10-31,2025-10-31,2463.93,2463.93,0,477.23,1986.7,Paid
979,54,488,233,2,20251130,2025-11-30,2025-11-30,2463.93,2463.93,0,479.99,1983.94,Paid
980,54,488,233,2,20251231,2025-12-31,2025-12-31,2463.93,2463.93,0,482.78,1981.15,Paid
981,55,489,233,5,20230531,2023-05-31,2023-05-31,3023.79,3023.79,0,1010.3,2013.49,Paid
982,55,489,233,5,20230630,2023-06-30,2023-06-30,3023.79,3023.79,0,1014.0,2009.79,Paid
983,55,489,233,5,20230731,2023-07-31,2023-08-05,3023.79,3023.79,5,1017.71,2006.08,Paid
984,55,489,233,5,20230831,2023-08-31,2023-08-31,3023.79,3023.79,0,1021.44,2002.35,Paid
985,55,489,233,5,20230930,2023-09-30,2023-09-30,3023.79,3023.79,0,1025.18,1998.61,Paid
986,55,489,233,5,20231031,2023-10-31,2023-10-31,3023.79,3023.79,0,1028.93,1994.86,Paid
987,55,489,233,5,20231130,2023-11-30,2023-11-30,3023.79,3023.79,0,1032.7,1991.09,Paid
988,55,489,233,5,20231231,2023-12-31,2024-01-15,3023.79,3023.79,15,1036.48,1987.31,Paid
989,55,489,233,5,20240131,2024-01-31,2024-01-31,3023.79,3023.79,0,1040.27,1983.52,Paid
990,55,489,233,5,20240229,2024-02-29,2024-02-29,3023.79,3023.79,0,1044.08,1979.71,Paid
991,55,489,233,5,20240331,2024-03-31,2024-03-31,3023.79,3023.79,0,1047.91,1975.89,Paid
992,55,489,233,5,20240430,2024-04-30,2024-04-30,3023.79,3023.79,0,1051.74,1972.05,Paid
993,55,489,233,5,20240531,2024-05-31,2024-05-31,3023.79,3023.79,0,1055.59,1968.2,Paid
994,55,489,233,5,20240630,2024-06-30,2024-06-30,3023.79,3023.79,0,1059.46,1964.33,Paid
995,55,489,233,5,20240731,2024-07-31,2024-07-31,3023.79,3023.79,0,1063.33,1960.46,Paid
996,55,489,233,5,20240831,2024-08-31,2024-08-31,3023.79,3023.79,0,1067.23,1956.56,Paid
997,55,489,233,5,20240930,2024-09-30,2024-09-30,3023.79,3023.79,0,1071.13,1952.66,Paid
998,55,489,233,5,20241031,2024-10-31,2024-10-31,3023.79,3023.79,0,1075.06,1948.73,Paid
999,55,489,233,5,20241130,2024-11-30,2024-11-30,3023.79,3023.79,0,1078.99,1944.8,Paid
1000,55,489,233,5,20241231,2024-12-31,2024-12-31,3023.79,3023.79,0,1082.94,1940.85,Paid
1001,55,489,233,5,20250131,2025-01-31,2025-01-31,3023.79,3023.79,0,1086.91,1936.88,Paid
1002,55,489,233,5,20250228,2025-02-28,2025-02-28,3023.79,3023.79,0,1090.89,1932.91,Paid
1003,55,489,233,5,20250331,2025-03-31,2025-07-04,3023.79,180.29,95,0.0,180.29,Partial
1004,55,489,233,5,20250430,2025-04-30,2025-04-30,3023.79,3023.79,0,1094.88,1928.91,Paid
1005,56,491,234,1,20250331,2025-03-31,2025-03-31,492.77,492.77,0,350.94,141.83,Paid
1006,56,491,234,1,20250430,2025-04-30,2025-04-30,492.77,492.77,0,352.93,139.84,Paid
1007,56,491,234,1,20250531,2025-05-31,2025-05-31,492.77,492.77,0,354.93,137.84,Paid
1008,56,491,234,1,20250630,2025-06-30,2025-06-30,492.77,492.77,0,356.94,135.82,Paid
1009,56,491,234,1,20250731,2025-07-31,2025-07-31,492.77,492.77,0,358.97,133.8,Paid
1010,56,491,234,1,20250831,2025-08-31,2025-08-31,492.77,492.77,0,361.0,131.76,Paid
1011,56,491,234,1,20250930,2025-09-30,2025-09-30,492.77,492.77,0,363.05,129.71,Paid
1012,56,491,234,1,20251031,2025-10-31,2025-10-31,492.77,492.77,0,365.11,127.65,Paid
1013,56,491,234,1,20251130,2025-11-30,2025-11-30,492.77,492.77,0,367.18,125.58,Paid
1014,56,491,234,1,20251231,2025-12-31,2025-12-31,492.77,492.77,0,369.27,123.5,Paid
1015,57,498,239,1,20250228,2025-02-28,2025-02-28,408.26,408.26,0,210.89,197.37,Paid
1016,57,498,239,1,20250331,2025-03-31,2025-03-31,408.26,408.26,0,212.56,195.7,Paid
1017,57,498,239,1,20250430,2025-04-30,2025-04-30,408.26,408.26,0,214.24,194.03,Paid
1018,57,498,239,1,20250531,2025-05-31,2025-05-31,408.26,408.26,0,215.93,192.34,Paid
1019,57,498,239,1,20250630,2025-06-30,2025-06-30,408.26,408.26,0,217.63,190.63,Paid
1020,57,498,239,1,20250731,2025-07-31,2025-07-31,408.26,408.26,0,219.35,188.91,Paid
1021,57,498,239,1,20250831,2025-08-31,2025-08-31,408.26,408.26,0,221.08,187.18,Paid
1022,57,498,239,1,20250930,2025-09-30,2025-09-30,408.26,408.26,0,222.83,185.44,Paid
1023,57,498,239,1,20251031,2025-10-31,2025-10-31,408.26,408.26,0,224.59,183.68,Paid
1024,57,498,239,1,20251130,2025-11-30,2025-11-30,408.26,408.26,0,226.36,181.9,Paid
1025,57,498,239,1,20251231,2025-12-31,2025-12-31,408.26,408.26,0,228.15,180.12,Paid
1026,58,511,245,1,20240531,2024-05-31,2024-05-31,143.82,143.82,0,42.99,100.83,Paid
1027,58,511,245,1,20240630,2024-06-30,2024-06-30,143.82,143.82,0,43.17,100.66,Paid
1028,58,511,245,1,20240731,2024-07-31,2024-07-31,143.82,143.82,0,43.34,100.48,Paid
1029,58,511,245,1,20240831,2024-08-31,2024-08-31,143.82,143.82,0,43.52,100.31,Paid
1030,58,511,245,1,20240930,2024-09-30,2024-09-30,143.82,143.82,0,43.69,100.13,Paid
1031,58,511,245,1,20241031,2024-10-31,2024-10-31,143.82,143.82,0,43.87,99.96,Paid
1032,58,511,245,1,20241130,2024-11-30,2024-12-15,143.82,143.82,15,44.05,99.78,Paid
1033,58,511,245,1,20241231,2024-12-31,2024-12-31,143.82,143.82,0,44.22,99.6,Paid
1034,58,511,245,1,20250131,2025-01-31,2025-03-03,143.82,143.82,31,44.4,99.42,Paid
1035,58,511,245,1,20250228,2025-02-28,2025-02-28,143.82,143.82,0,44.58,99.24,Paid
1036,58,511,245,1,20250331,2025-03-31,2025-03-31,143.82,143.82,0,44.76,99.06,Paid
1037,58,511,245,1,20250430,2025-04-30,2025-04-30,143.82,143.82,0,44.94,98.88,Paid
1038,58,511,245,1,20250531,2025-05-31,2025-05-31,143.82,143.82,0,45.12,98.7,Paid
1039,58,511,245,1,20250630,2025-06-30,2025-06-30,143.82,143.82,0,45.3,98.52,Paid
1040,58,511,245,1,20250731,2025-07-31,2025-07-31,143.82,143.82,0,45.49,98.34,Paid
1041,58,511,245,1,20250831,2025-08-31,2025-08-31,143.82,143.82,0,45.67,98.15,Paid
1042,58,511,245,1,20250930,2025-09-30,2025-10-31,143.82,143.82,31,45.85,97.97,Paid
1043,58,511,245,1,20251031,2025-10-31,2025-11-15,143.82,143.82,15,46.04,97.78,Paid
1044,58,511,245,1,20251130,2025-11-30,2025-11-30,143.82,143.82,0,46.23,97.6,Paid
1045,58,511,245,1,20251231,2025-12-31,2025-12-31,143.82,143.82,0,46.41,97.41,Paid
1046,59,512,246,2,20240630,2024-06-30,2024-06-30,750.51,750.51,0,447.25,303.26,Paid
1047,59,512,246,2,20240731,2024-07-31,2024-07-31,750.51,750.51,0,451.12,299.39,Paid
1048,59,512,246,2,20240831,2024-08-31,2024-08-31,750.51,750.51,0,455.03,295.48,Paid
1049,59,512,246,2,20240930,2024-09-30,2024-09-30,750.51,750.51,0,458.98,291.54,Paid
1050,59,512,246,2,20241031,2024-10-31,2024-10-31,750.51,750.51,0,462.95,287.56,Paid
1051,59,512,246,2,20241130,2024-11-30,2024-11-30,750.51,750.51,0,466.96,283.55,Paid
1052,59,512,246,2,20241231,2024-12-31,2024-12-31,750.51,750.51,0,471.01,279.5,Paid
1053,59,512,246,2,20250131,2025-01-31,2025-01-31,750.51,750.51,0,475.09,275.42,Paid
1054,59,512,246,2,20250228,2025-02-28,2025-02-28,750.51,750.51,0,479.21,271.3,Paid
1055,59,512,246,2,20250331,2025-03-31,2025-03-31,750.51,750.51,0,483.36,267.15,Paid
1056,59,512,246,2,20250430,2025-04-30,2025-05-15,750.51,750.51,15,487.55,262.96,Paid
1057,59,512,246,2,20250531,2025-05-31,2025-05-31,750.51,750.51,0,491.77,258.74,Paid
1058,59,512,246,2,20250630,2025-06-30,2025-06-30,750.51,750.51,0,496.03,254.48,Paid
1059,59,512,246,2,20250731,2025-07-31,2025-07-31,750.51,750.51,0,500.33,250.18,Paid
1060,59,512,246,2,20250831,2025-08-31,2025-08-31,750.51,750.51,0,504.67,245.85,Paid
1061,59,512,246,2,20250930,2025-09-30,2025-09-30,750.51,750.51,0,509.04,241.47,Paid
1062,59,512,246,2,20251031,2025-10-31,2025-10-31,750.51,750.51,0,513.45,237.06,Paid
1063,59,512,246,2,20251130,2025-11-30,2025-11-30,750.51,750.51,0,517.9,232.61,Paid
1064,59,512,246,2,20251231,2025-12-31,2025-12-31,750.51,750.51,0,522.39,228.13,Paid
1065,60,516,247,5,20250531,2025-05-31,2025-05-31,756.37,756.37,0,443.26,313.1,Paid
1066,60,516,247,5,20250630,2025-06-30,2025-06-30,756.37,756.37,0,447.23,309.14,Paid
1067,60,516,247,5,20250731,2025-07-31,2025-07-31,756.37,756.37,0,451.23,305.14,Paid
1068,60,516,247,5,20250831,2025-08-31,2025-08-31,756.37,756.37,0,455.27,301.1,Paid
1069,60,516,247,5,20250930,2025-09-30,2025-09-30,756.37,756.37,0,459.34,297.03,Paid
1070,60,516,247,5,20251031,2025-10-31,2025-11-15,756.37,756.37,15,463.45,292.92,Paid
1071,60,516,247,5,20251130,2025-11-30,2025-11-30,756.37,756.37,0,467.59,288.77,Paid
1072,60,516,247,5,20251231,2025-12-31,2025-12-31,756.37,756.37,0,471.78,284.59,Paid
1073,61,523,250,5,20230131,2023-01-31,2023-01-31,2174.82,2174.82,0,535.16,1639.66,Paid
1074,61,523,250,5,20230228,2023-02-28,2023-02-28,2174.82,2174.82,0,537.66,1637.15,Paid
1075,61,523,250,5,20230331,2023-03-31,2023-03-31,2174.82,2174.82,0,540.18,1634.63,Paid
1076,61,523,250,5,20230430,2023-04-30,2023-07-01,2174.82,2174.82,62,542.71,1632.1,Partial
1077,61,523,250,5,20230531,2023-05-31,2023-05-31,2174.82,2174.82,0,545.25,1629.56,Paid
1078,61,523,250,5,20230630,2023-06-30,2023-06-30,2174.82,2174.82,0,547.81,1627.01,Paid
1079,61,523,250,5,20230731,2023-07-31,2023-07-31,2174.82,2174.82,0,550.38,1624.44,Paid
1080,61,523,250,5,20230831,2023-08-31,2023-08-31,2174.82,2174.82,0,552.95,1621.86,Paid
1081,61,523,250,5,20230930,2023-09-30,2023-09-30,2174.82,2174.82,0,555.54,1619.27,Paid
1082,61,523,250,5,20231031,2023-10-31,2024-01-01,2174.82,2174.82,62,558.15,1616.67,Missed
1083,61,523,250,5,20231130,2023-11-30,2023-11-30,2174.82,2174.82,0,560.76,1614.05,Paid
1084,61,523,250,5,20231231,2023-12-31,2023-12-31,2174.82,2174.82,0,563.39,1611.43,Paid
1085,61,523,250,5,20240131,2024-01-31,2024-01-31,2174.82,2174.82,0,566.03,1608.79,Paid
1086,61,523,250,5,20240229,2024-02-29,2024-02-29,2174.82,2174.82,0,568.68,1606.14,Paid
1087,61,523,250,5,20240331,2024-03-31,2024-03-31,2174.82,2174.82,0,571.34,1603.47,Paid
1088,61,523,250,5,20240430,2024-04-30,2024-04-30,2174.82,2174.82,0,574.02,1600.8,Paid
1089,61,523,250,5,20240531,2024-05-31,2024-05-31,2174.82,2174.82,0,576.71,1598.11,Paid
1090,61,523,250,5,20240630,2024-06-30,2024-06-30,2174.82,2174.82,0,579.41,1595.4,Paid
1091,61,523,250,5,20240731,2024-07-31,2024-07-31,2174.82,2174.82,0,582.13,1592.69,Paid
1092,61,523,250,5,20240831,2024-08-31,2024-10-01,2174.82,2174.82,31,584.85,1589.96,Paid
1093,61,523,250,5,20240930,2024-09-30,2024-09-30,2174.82,2174.82,0,587.59,1587.22,Paid
1094,61,523,250,5,20241031,2024-10-31,2024-10-31,2174.82,2174.82,0,590.35,1584.47,Paid
1095,61,523,250,5,20241130,2024-11-30,2024-11-30,2174.82,2174.82,0,593.11,1581.7,Paid
1096,61,523,250,5,20241231,2024-12-31,2024-12-31,2174.82,2174.82,0,595.89,1578.93,Paid
1097,62,528,252,5,20230131,2023-01-31,2023-01-31,93.66,93.66,0,22.76,70.9,Paid
1098,62,528,252,5,20230228,2023-02-28,2023-02-28,93.66,93.66,0,22.87,70.79,Paid
1099,62,528,252,5,20230331,2023-03-31,2023-03-31,93.66,93.66,0,22.98,70.69,Paid
1100,62,528,252,5,20230430,2023-04-30,2023-04-30,93.66,93.66,0,23.08,70.58,Paid
1101,62,528,252,5,20230531,2023-05-31,2023-05-31,93.66,93.66,0,23.19,70.47,Paid
1102,62,528,252,5,20230630,2023-06-30,2023-06-30,93.66,93.66,0,23.3,70.36,Paid
1103,62,528,252,5,20230731,2023-07-31,2023-07-31,93.66,93.66,0,23.41,70.25,Paid
1104,62,528,252,5,20230831,2023-08-31,2023-08-31,93.66,93.66,0,23.52,70.14,Paid
1105,62,528,252,5,20230930,2023-09-30,2023-09-30,93.66,93.66,0,23.63,70.03,Paid
1106,62,528,252,5,20231031,2023-10-31,2023-10-31,93.66,93.66,0,23.75,69.91,Paid
1107,62,528,252,5,20231130,2023-11-30,2023-11-30,93.66,93.66,0,23.86,69.8,Paid
1108,62,528,252,5,20231231,2023-12-31,2023-12-31,93.66,93.66,0,23.97,69.69,Paid
1109,62,528,252,5,20240131,2024-01-31,2024-01-31,93.66,93.66,0,24.09,69.58,Paid
1110,62,528,252,5,20240229,2024-02-29,2024-02-29,93.66,93.66,0,24.2,69.46,Paid
1111,62,528,252,5,20240331,2024-03-31,2024-03-31,93.66,93.66,0,24.31,69.35,Paid
1112,62,528,252,5,20240430,2024-04-30,2024-04-30,93.66,93.66,0,24.43,69.23,Paid
1113,62,528,252,5,20240531,2024-05-31,2024-05-31,93.66,93.66,0,24.54,69.12,Paid
1114,62,528,252,5,20240630,2024-06-30,2024-06-30,93.66,93.66,0,24.66,69.0,Paid
1115,62,528,252,5,20240731,2024-07-31,2024-07-31,93.66,93.66,0,24.78,68.88,Paid
1116,62,528,252,5,20240831,2024-08-31,2024-08-31,93.66,93.66,0,24.89,68.77,Paid
1117,62,528,252,5,20240930,2024-09-30,2024-09-30,93.66,93.66,0,25.01,68.65,Paid
1118,62,528,252,5,20241031,2024-10-31,2024-10-31,93.66,93.66,0,25.13,68.53,Paid
1119,62,528,252,5,20241130,2024-11-30,2024-11-30,93.66,93.66,0,25.25,68.41,Paid
1120,62,528,252,5,20241231,2024-12-31,2024-12-31,93.66,93.66,0,25.37,68.29,Paid
1121,63,534,254,5,20250531,2025-05-31,2025-05-31,237.49,237.49,0,131.33,106.16,Paid
1122,63,534,254,5,20250630,2025-06-30,2025-06-30,237.49,237.49,0,132.26,105.23,Paid
1123,63,534,254,5,20250731,2025-07-31,2025-07-31,237.49,237.49,0,133.2,104.29,Paid
1124,63,534,254,5,20250831,2025-08-31,2025-08-31,237.49,237.49,0,134.14,103.35,Paid
1125,63,534,254,5,20250930,2025-09-30,2025-09-30,237.49,237.49,0,135.09,102.4,Paid
1126,63,534,254,5,20251031,2025-10-31,2025-10-31,237.49,237.49,0,136.05,101.45,Paid
1127,63,534,254,5,20251130,2025-11-30,2025-11-30,237.49,237.49,0,137.01,100.48,Paid
1128,63,534,254,5,20251231,2025-12-31,2026-01-05,237.49,237.49,5,137.98,99.51,Paid
1129,64,544,257,4,20230131,2023-01-31,2023-01-31,242.04,242.04,0,44.87,197.17,Paid
1130,64,544,257,4,20230228,2023-02-28,2023-02-28,242.04,242.04,0,45.13,196.92,Paid
1131,64,544,257,4,20230331,2023-03-31,2023-03-31,242.04,242.04,0,45.38,196.66,Paid
1132,64,544,257,4,20230430,2023-04-30,2023-04-30,242.04,242.04,0,45.64,196.41,Paid
1133,64,544,257,4,20230531,2023-05-31,2023-05-31,242.04,242.04,0,45.89,196.15,Paid
1134,64,544,257,4,20230630,2023-06-30,2023-06-30,242.04,242.04,0,46.15,195.89,Paid
1135,64,544,257,4,20230731,2023-07-31,2023-07-31,242.04,242.04,0,46.41,195.63,Paid
1136,64,544,257,4,20230831,2023-08-31,2023-08-31,242.04,242.04,0,46.67,195.37,Paid
1137,64,544,257,4,20230930,2023-09-30,2023-09-30,242.04,242.04,0,46.94,195.11,Paid
1138,64,544,257,4,20231031,2023-10-31,2023-10-31,242.04,242.04,0,47.2,194.84,Paid
1139,64,544,257,4,20231130,2023-11-30,2023-11-30,242.04,242.04,0,47.47,194.58,Paid
1140,64,544,257,4,20231231,2023-12-31,2023-12-31,242.04,242.04,0,47.73,194.31,Paid
1141,64,544,257,4,20240131,2024-01-31,2024-01-31,242.04,242.04,0,48.0,194.04,Paid
1142,64,544,257,4,20240229,2024-02-29,2024-02-29,242.04,242.04,0,48.27,193.77,Paid
1143,64,544,257,4,20240331,2024-03-31,2024-03-31,242.04,242.04,0,48.54,193.5,Paid
1144,64,544,257,4,20240430,2024-04-30,2024-04-30,242.04,242.04,0,48.82,193.22,Paid
1145,64,544,257,4,20240531,2024-05-31,2024-05-31,242.04,242.04,0,49.09,192.95,Paid
1146,64,544,257,4,20240630,2024-06-30,2024-06-30,242.04,242.04,0,49.37,192.67,Paid
1147,64,544,257,4,20240731,2024-07-31,2024-07-31,242.04,242.04,0,49.65,192.39,Paid
1148,64,544,257,4,20240831,2024-08-31,2024-08-31,242.04,242.04,0,49.93,192.12,Paid
